Id,Year,New Or Old,Name,Address,Production Origin,Color,Fuel,Car Gearbox,Used (kilomet),Price
4283256,2014,Xe cũ,"Toyota Prado TXL 2.7L",Hà Nội,Xe nhập khẩu,màu vàng,"máy xăng 2.7 L",số tự động,100000,1 Tỷ 350 Triệu
4409953,2019,Xe cũ,"Toyota Wigo 1.2G AT",Hà Nội,Xe nhập khẩu,màu trắng,"máy xăng 1.2 L",số tự động,44900,348 Triệu
4404932,2019,Xe cũ,"Hyundai i10 Grand 1.2 AT",Bà Rịa Vũng Tàu,Xe lắp ráp trong nước,màu trắng,"máy xăng 1.25 L",số tự động,42000,390 Triệu
4061463,2022,Xe mới,"Ford Everest Titanium 2.0L 4x2 AT",Hà Nội,Xe nhập khẩu,màu trắng,"máy dầu 2.0 L",số tự động,0,1 Tỷ 151 Triệu
4391381,2016,Xe cũ,"Toyota Hilux 3.0G 4x4 AT",Hà Nội,Xe nhập khẩu,màu đen,"máy dầu 3.0 L",số tự động,68000,715 Triệu
4330622,2017,Xe cũ,"Mitsubishi Mirage 1.2CVT",Quảng Bình,Xe nhập khẩu,màu đỏ,"máy xăng 1.2 L",số tự động,30,300 Triệu
4249961,2017,Xe cũ,"Mazda 6 2.5L Premium",TP HCM,Xe lắp ráp trong nước,màu trắng,"máy xăng 2.5 L",số tự động,73000,695 Triệu
4205201,2022,Xe mới,"Toyota Corolla Cross 1.8HV",TP HCM,Xe nhập khẩu,màu đen,"xe hybrid 1.8 L",số tự động,0,936 Triệu
4387818,2010,Xe cũ,"Chevrolet Spark Van 0.8 MT",Ninh Thuận,Xe lắp ráp trong nước,màu xanh,"máy xăng 0.8 L",số tay,126000,115 Triệu
4280513,2017,Xe cũ,"Kia Morning LX",Ninh Bình,Xe lắp ráp trong nước,màu bạc,"máy xăng 1.25 L",số tay,66000,230 Triệu
3898054,2021,Xe mới,"Volkswagen Tiguan Elegance",TP HCM,Xe nhập khẩu,màu cam,"máy xăng 2.0 L",số tự động,0,1 Tỷ 699 Triệu
4366977,2008,Xe cũ,"Toyota Corolla altis 1.8G MT",Phú Thọ,Xe lắp ráp trong nước,màu đen,"máy xăng 1.8 L",số tay,94000,285 Triệu
4391159,2019,Xe cũ,"Ford Everest Titanium 2.0L 4x4 AT",Hà Nội,Xe nhập khẩu,màu đỏ,"máy dầu 2.0 L",số tự động,30000,1 Tỷ 230 Triệu
4336724,2013,Xe cũ,"Mitsubishi Pajero 3.0 4x4 MT",Hà Nội,Xe nhập khẩu,màu bạc,"máy xăng 3.0 L",số tay,60000,485 Triệu
4358393,2011,Xe cũ,"Ford Focus 1.8 AT",Hà Nội,Xe lắp ráp trong nước,màu vàng,"máy xăng 1.8 L",số tự động,11800,275 Triệu
4293249,2021,Xe mới,"Hyundai i10 1.2 AT",Hà Nội,Xe lắp ráp trong nước,màu trắng,"máy xăng 1.25 L",số tự động,0,430 Triệu
4360715,2015,Xe cũ,"BMW 5 Series 528i",Hà Nội,Xe nhập khẩu,màu trắng,"máy xăng 2.0 L",số tự động,45000,1 Tỷ 268 Triệu
4196138,2020,Xe cũ,"Mitsubishi Xpander 1.5 AT",Hà Nội,Xe nhập khẩu,màu trắng,"máy xăng 1.5 L",số tự động,12000,599 Triệu
4410493,2020,Xe cũ,"Ford EcoSport Titanium 1.5 AT",Vĩnh Phúc,Xe lắp ráp trong nước,màu đỏ,"máy xăng 1.5 L",số tự động,20000,570 Triệu
4307225,2004,Xe cũ,"Hyundai Terracan 3.0",Đà Nẵng,Xe nhập khẩu,màu ghi,"máy xăng",số tay,140000,180 Triệu
4311728,2020,Xe cũ,"Mercedes Benz GLS 450 4Matic",Hà Nội,Xe nhập khẩu,màu trắng,"máy xăng 3.0 L",số tự động,11000,5 Tỷ 900 Triệu
4258218,2022,Xe mới,"Toyota Corolla Cross 1.8G",Hà Nội,Xe nhập khẩu,màu xanh,"máy xăng 1.8 L",số tự động,0,725 Triệu
4295829,2018,Xe cũ,"Honda Jazz RS",Hà Nội,Xe nhập khẩu,màu đỏ,"máy xăng 1.5 L",số tự động,50000,480 Triệu
4321234,2019,Xe cũ,"Bentley Bentayga V8 Mulliner",Hà Nội,Xe nhập khẩu,màu đen,"máy xăng",số tự động,30000,15 Tỷ 500 Triệu
4378639,2010,Xe cũ,"Daewoo Lacetti EX",Bình Dương,Xe lắp ráp trong nước,màu trắng,"máy xăng 1.6 L",số tay,68000,188 Triệu
4401030,2022,Xe mới,"Ford Ranger XLS 2.2L 4x2 AT",Hà Nội,Xe lắp ráp trong nước,màu xám,"máy dầu 2.2 L",số tự động,0,632 Triệu
4388541,2021,Xe cũ,"Hyundai SantaFe Cao cấp 2.2L HTRAC",Hà Nội,Xe lắp ráp trong nước,màu trắng,"máy dầu 2.2 L",số tự động,9000,1 Tỷ 530 Triệu
4388856,2022,Xe mới,"Ford Ranger XL 2.2L 4x4 MT",Hà Nội,Xe lắp ráp trong nước,màu đỏ,"máy dầu 2.2 L",số tay,0,570 Triệu
4367046,2021,Xe cũ,"VinFast Lux A 2.0 Premium 2.0 AT",Hà Nội,Xe lắp ráp trong nước,màu đỏ,"máy xăng 2.0 L",số tự động,30000,860 Triệu
4357602,2017,Xe cũ,"Hyundai SantaFe 2.4L 4WD",Hà Nội,Xe lắp ráp trong nước,màu cát,"máy xăng 2.4 L",số tự động,68000,810 Triệu
4345657,2017,Xe cũ,"Toyota Innova 2.0 Venturer",TP HCM,Xe lắp ráp trong nước,màu đỏ,"máy xăng 2.0 L",số tự động,76000,710 Triệu
3836026,2021,Xe mới,"BMW X5 xDrive40i xLine",TP HCM,Xe nhập khẩu,màu trắng,"máy xăng 3.0 L",số tự động,0,3 Tỷ 914 Triệu
1343547,2021,Xe mới,"Mercedes Benz GLB 200 AMG",TP HCM,Xe nhập khẩu,màu trắng,"máy xăng 1.3 L",số tự động,0,2 Tỷ 69 Triệu
4372942,2021,Xe cũ,"Toyota Camry 2.5Q",Hà Nội,Xe nhập khẩu,màu trắng,"máy xăng 2.5 L",số tự động,7000,1 Tỷ 299 Triệu
4373089,2020,Xe cũ,"Mitsubishi Outlander 2.0 CVT",TP HCM,Xe lắp ráp trong nước,màu trắng,"máy xăng 2.0 L",số tự động,29000,765 Triệu
4376869,2017,Xe cũ,"Porsche Panamera 3.0 V6",Hà Nội,Xe nhập khẩu,màu xanh,"máy xăng 3.0 L",số tự động,19000,5 Tỷ 250 Triệu
4387740,2018,Xe cũ,"Mercedes Benz E class E200",Hà Nội,Xe lắp ráp trong nước,màu trắng,"máy xăng 2.0 L",số tự động,28000,1 Tỷ 690 Triệu
4296724,2022,Xe mới,"Toyota Corolla altis 1.8G",TP HCM,Xe nhập khẩu,màu trắng,"máy xăng 1.8 L",số tự động,0,727 Triệu
3955512,2022,Xe mới,"Ford EcoSport Titanium 1.5 AT",Quảng Ninh,Xe lắp ráp trong nước,màu đen,"máy xăng 1.5 L",số tự động,0,646 Triệu
3366155,2021,Xe mới,"Mazda 2 Deluxe",Hà Nội,Xe nhập khẩu,màu nâu,"máy xăng 1.5 L",số tự động,0,509 Triệu
4318429,2021,Xe mới,"Nissan Almera EL 1.0 CVT",Hà Nội,Xe nhập khẩu,màu bạc,"máy xăng 1.0 L",số tự động,0,529 Triệu
4380326,2019,Xe cũ,"Lexus NX 300",Hà Nội,Xe nhập khẩu,màu trắng,"máy xăng 2.0 L",số tự động,45000,2 Tỷ 450 Triệu
4390767,2018,Xe cũ,"Honda CRV L",TP HCM,Xe nhập khẩu,màu trắng,"máy xăng 1.5 L",số tự động,41000,935 Triệu
4388918,2022,Xe mới,"Ford Everest Titanium 2.0L 4x2 AT",Hà Nội,Xe nhập khẩu,màu cát,"máy dầu 2.0 L",số tự động,0,1 Tỷ 158 Triệu
4401417,2019,Xe cũ,"Lexus RX 300",Hà Nội,Xe nhập khẩu,màu trắng,"máy xăng 2.0 L",số tự động,30000,3 Tỷ 80 Triệu
4254752,2022,Xe mới,"Kia Carnival Signature 2.2D",Hà Nội,Xe lắp ráp trong nước,màu xanh,"máy dầu 2.2 L",số tự động,0,1 Tỷ 484 Triệu
4409257,2019,Xe cũ,"Volvo XC90 Inscription",TP HCM,Xe nhập khẩu,màu trắng,"máy xăng 2.0 L",số tự động,6990,3 Tỷ 699 Triệu
4232145,2022,Xe mới,"Kia Seltos Premium 1.4 AT",Hà Nội,Xe lắp ráp trong nước,màu trắng,"máy xăng 1.4 L",số tự động,0,759 Triệu
4410690,2014,Xe cũ,"Mercedes Benz S class S400L",TP HCM,Xe lắp ráp trong nước,màu bạc,"máy xăng 3.0 L",số tự động,22000,1 Tỷ 989 Triệu
4401511,2016,Xe cũ,"BMW 7 Series 730Li",Hà Nội,Xe nhập khẩu,màu xám,"máy xăng 2.0 L",số tự động,30000,2 Tỷ 550 Triệu
4234432,2022,Xe mới,"Mazda 3 1.5L Luxury",Hà Nội,Xe lắp ráp trong nước,màu trắng,"máy xăng 1.5 L",số tự động,0,669 Triệu
4347604,2022,Xe mới,"Mazda 3 1.5L Luxury",Hà Nội,Xe lắp ráp trong nước,màu đỏ,"máy xăng 1.5 L",số tự động,0,669 Triệu
4380119,2022,Xe mới,"Kia Sonet Luxury 1.5 AT",Hà Nội,Xe lắp ráp trong nước,màu đỏ,"máy xăng 1.5 L",số tự động,0,594 Triệu
4384473,2017,Xe cũ,"Ford Ranger Wildtrak 3.2L 4x4 AT",Hà Nội,Xe nhập khẩu,màu đen,"máy dầu 3.2 L",số tự động,65000,789 Triệu
4234334,2022,Xe mới,"Mazda CX5 Deluxe 2.0 AT",Hà Nội,Xe lắp ráp trong nước,màu đỏ,"máy xăng 2.0 L",số tự động,0,832 Triệu
4369820,2022,Xe mới,"Kia Morning Luxury",Hà Nội,Xe lắp ráp trong nước,màu trắng,"máy xăng 1.25 L",số tự động,0,381 Triệu
4254725,2022,Xe mới,"Kia K3 Luxury 1.6 AT",Hà Nội,Xe lắp ráp trong nước,màu đỏ,"máy xăng 1.6 L",số tự động,0,637 Triệu
4352736,2009,Xe cũ,"Toyota Venza 2.7 AWD",Hà Nội,Xe nhập khẩu,màu nâu,"máy xăng 2.7 L",số tự động,66666,595 Triệu
4410871,2016,Xe cũ,"Hyundai Genesis 3.8 V6",Hà Nội,Xe nhập khẩu,màu đen,"máy xăng 3.8 L",số tự động,76000,1 Tỷ 200 Triệu
4344557,2012,Xe cũ,"LandRover Range Rover Evoque Dynamic",Hải Phòng,Xe nhập khẩu,màu trắng,"máy xăng 2.0 L",số tự động,50000,969 Triệu
4231642,2012,Xe cũ,"Ford Focus Trend 1.6 AT",Cần Thơ,Xe lắp ráp trong nước,màu bạc,"máy xăng 1.6 L",số tự động,138300,319 Triệu
4409449,2013,Xe cũ,"Audi Q5 2.0 AT",Hà Nội,Xe nhập khẩu,màu đen,"máy xăng 2.0 L",số tự động,90000,820 Triệu
2462962,2022,Xe mới,"Honda Civic G 1.5 AT",Đăk Lăk,Xe nhập khẩu,màu đen,"máy xăng 1.5 L",số tự động,0,789 Triệu
4294412,2022,Xe mới,"Toyota Veloz Cross Top 1.5 CVT",Hà Nội,Xe nhập khẩu,màu trắng,"máy xăng 1.5 L",số tự động,0,688 Triệu
4271551,2022,Xe mới,"Ford Ranger XLS 2.2L 4x2 MT",Lâm Đồng,Xe lắp ráp trong nước,màu đen,"máy dầu 2.2 L",số tay,0,642 Triệu
4138762,2021,Xe mới,"Hyundai i10 Grand 1.2 MT Base",TP HCM,Xe lắp ráp trong nước,màu trắng,"máy xăng 1.25 L",số tay,0,316 Triệu
4138513,2022,Xe mới,"Kia Seltos Luxury 1.4 AT",Tiền Giang,Xe lắp ráp trong nước,màu đỏ,"máy xăng 1.4 L",số tự động,0,704 Triệu
4236246,2016,Xe cũ,"Toyota Land Cruiser VX 4.6 V8",Hà Nội,Xe nhập khẩu,màu đen,"máy xăng 4.6 L",số tự động,85000,3 Tỷ 550 Triệu
4114075,2022,Xe mới,"Toyota Corolla altis 1.8G",Hà Nội,Xe nhập khẩu,màu đen,"máy xăng 1.8 L",số tự động,0,699 Triệu
4340256,2013,Xe cũ,"Bentley Mulsanne Lemans Edition",Hà Nội,Xe nhập khẩu,màu bạc,"máy xăng",số tự động,45000,11 Tỷ 800 Triệu
4391400,2019,Xe cũ,"Ford Ranger Wildtrak 2.0L 4x2 AT",TP HCM,Xe nhập khẩu,màu cam,"máy dầu 2.0 L",số tự động,59000,825 Triệu
4231472,2016,Xe cũ,"Mercedes Benz C class C200",Hà Nội,Xe lắp ráp trong nước,màu đen,"máy xăng 2.0 L",số tự động,40000,969 Triệu
3070540,2022,Xe mới,"Kia Soluto 1.4 MT",TP HCM,Xe lắp ráp trong nước,màu trắng,"máy xăng 1.4 L",số tay,0,369 Triệu
4365996,2022,Xe mới,"Toyota Camry 2.5Q",Hà Nội,Xe nhập khẩu,màu đen,"máy xăng 2.5 L",số tự động,0,1 Tỷ 344 Triệu
4227794,2022,Xe mới,"Hyundai SantaFe Cao cấp 2.5L HTRAC",Hà Nội,Xe lắp ráp trong nước,màu nâu,"máy xăng 2.5 L",số tự động,0,1 Tỷ 240 Triệu
4375549,2022,Xe mới,"Toyota Corolla altis 1.8G",Hà Nội,Xe nhập khẩu,màu đỏ,"máy xăng 1.8 L",số tự động,0,695 Triệu
4226738,2022,Xe mới,"Hyundai SantaFe Cao cấp 2.5L HTRAC",Hà Nội,Xe lắp ráp trong nước,màu trắng,"máy xăng 2.5 L",số tự động,0,1 Tỷ 240 Triệu
4387950,2022,Xe mới,"Ford Everest Titanium 2.0L 4x2 AT",Hà Nội,Xe nhập khẩu,màu đỏ,"máy dầu 2.0 L",số tự động,0,1 Tỷ 140 Triệu
4391367,2022,Xe mới,"Ford Explorer Limited 2.3L EcoBoost",Hà Nội,Xe nhập khẩu,màu đen,"máy xăng 2.3 L",số tự động,0,2 Tỷ 356 Triệu
4339460,2001,Xe cũ,"Toyota Zace GL",Phú Thọ,Xe nhập khẩu,màu xanh,"máy xăng 1.8 L",số tay,1500000,128 Triệu
4357739,2016,Xe cũ,"Honda CRV 2.0 AT",Hà Nội,Xe lắp ráp trong nước,màu trắng,"máy xăng 2.0 L",số tự động,80000,695 Triệu
3126576,2022,Xe mới,"Mazda CX8 Luxury",Lâm Đồng,Xe lắp ráp trong nước,màu trắng,"máy xăng 2.5 L",số tự động,0,1 Tỷ 7 Triệu
4262819,2016,Xe cũ,"Bentley Mulsanne Speed",Hà Nội,Xe nhập khẩu,màu đen,"máy xăng 6.8 L",số tự động,20000,15 Tỷ
4377847,2003,Xe cũ,"Toyota Land Cruiser GX 4.5",Tiền Giang,Xe lắp ráp trong nước,màu đen,"máy xăng 4.5 L",số tay,141000,389 Triệu
3691627,2021,Xe mới,"Mercedes Benz GLC 200 4Matic",TP HCM,Xe lắp ráp trong nước,màu trắng,"máy xăng 2.0 L",số tự động,0,2 Tỷ 99 Triệu
4201607,2022,Xe mới,"Mazda 2 Luxury",Tiền Giang,Xe nhập khẩu,màu trắng,"máy xăng 1.5 L",số tự động,0,559 Triệu
4321359,2018,Xe cũ,"Mercedes Benz E class E250",Hà Nội,Xe lắp ráp trong nước,màu xanh,"máy xăng 2.0 L",số tự động,37000,1 Tỷ 829 Triệu
4373334,2017,Xe cũ,"Lexus RX 350",Hà Nội,Xe nhập khẩu,màu trắng,"máy xăng 3.5 L",số tự động,26000,3 Tỷ 230 Triệu
3473483,2022,Xe mới,"VinFast Lux A 2.0 Cao cấp",Đăk Lăk,Xe lắp ráp trong nước,màu cam,"máy xăng 2.0 L",số tự động,0,1 Tỷ 74 Triệu
3380462,2022,Xe mới,"Mazda CX5 2.0 Premium",Hà Nội,Xe lắp ráp trong nước,màu đen,"máy xăng 2.0 L",số tự động,0,912 Triệu
3236512,2022,Xe mới,"Volvo XC40 T5 AWD R-Design",TP HCM,Xe nhập khẩu,màu xanh,"máy xăng 2.0 L",số tự động,0,1 Tỷ 750 Triệu
4382229,2016,Xe cũ,"Mercedes Benz GLS 400 4Matic",Hà Nội,Xe nhập khẩu,màu nâu,"máy xăng 3.0 L",số tự động,65000,2 Tỷ 699 Triệu
3379690,2022,Xe mới,"Toyota Corolla Cross 1.8V",TP HCM,Xe nhập khẩu,màu đỏ,"máy xăng 1.8 L",số tự động,0,846 Triệu
4101567,2022,Xe mới,"MG ZS Luxury 1.5 AT 2WD",TP HCM,Xe nhập khẩu,màu trắng,"máy xăng 1.5 L",số tự động,0,619 Triệu
4348677,2013,Xe cũ,"Toyota Fortuner 2.7V 4x2 AT",Hà Nội,Xe lắp ráp trong nước,màu bạc,"máy xăng 2.7 L",số tự động,80000,510 Triệu
4312199,2022,Xe mới,"Mercedes Benz G class G63 AMG",Hà Nội,Xe nhập khẩu,màu trắng,"máy xăng 4.0 L",số tự động,0,14 Tỷ 900 Triệu
4387232,2004,Xe cũ,"Suzuki Vitara JLX",Lạng Sơn,Xe lắp ráp trong nước,màu xanh,"máy xăng 1.6 L",số tay,150000,195 Triệu
4372906,2013,Xe cũ,"Mercedes Benz C class C200",Đà Nẵng,Xe lắp ráp trong nước,màu bạc,"máy xăng 1.8 L",số tự động,79000,560 Triệu
4403399,2021,Xe cũ,"Mitsubishi Xpander Limited Edition 1.5 AT",Hà Nội,Xe lắp ráp trong nước,màu đỏ,"máy xăng 1.5 L",số tự động,6000,666 Triệu
4250073,2018,Xe cũ,"Lexus LX 570 Super Sport",Hà Nội,Xe nhập khẩu,màu trắng,"máy xăng 5.7 L",số tự động,23000,8 Tỷ 190 Triệu
4278040,2020,Xe cũ,"Hyundai Elantra 1.6 AT",Thái Nguyên,Xe lắp ráp trong nước,màu đen,"máy xăng 1.6 L",số tự động,15000,595 Triệu
4327282,2021,Xe cũ,"VinFast Lux A 2.0 2.0 AT",Hà Nội,Xe lắp ráp trong nước,màu đen,"máy xăng 2.0 L",số tự động,7000,798 Triệu
3993943,2021,Xe mới,"Hyundai Accent 1.4 AT",Hà Nội,Xe lắp ráp trong nước,màu đỏ,"máy xăng 1.4 L",số tự động,0,499 Triệu
3946327,2022,Xe mới,"Hyundai i10 1.2 AT",Long An,Xe lắp ráp trong nước,màu trắng,"máy xăng 1.25 L",số tự động,0,435 Triệu
4405917,2015,Xe cũ,"Ford Ranger XLS 2.2L 4x2 MT",Đăk Lăk,Xe nhập khẩu,màu bạc,"máy dầu 2.2 L",số tay,52000,480 Triệu
3687249,2021,Xe mới,"MG ZS Luxury 1.5 AT 2WD",Đồng Nai,Xe nhập khẩu,màu trắng,"máy xăng 1.5 L",số tự động,0,619 Triệu
3683472,2021,Xe mới,"Mercedes Benz Maybach S450 4Matic",Hà Nội,Xe nhập khẩu,màu trắng,"máy xăng 3.0 L",số tự động,0,7 Tỷ 469 Triệu
4129850,2022,Xe mới,"Mercedes Benz E class E300 AMG",Nghệ An,Xe lắp ráp trong nước,màu trắng,"máy xăng 2.0 L",số tự động,0,2 Tỷ 950 Triệu
135084,2022,Xe mới,"Suzuki Super Carry Truck Ben",TP HCM,Xe lắp ráp trong nước,màu xanh,"máy xăng 1.0 L",số tay,0,274 Triệu
3992565,2022,Xe mới,"Volvo XC90 Inscription B6 AWD",Đà Nẵng,Xe nhập khẩu,màu trắng,"máy xăng 2.0 L",số tự động,0,3 Tỷ 950 Triệu
4256645,2022,Xe mới,"Honda Civic RS 1.5 AT",Bình Dương,Xe nhập khẩu,màu đỏ,"máy xăng 1.5 L",số tự động,0,875 Triệu
4044037,2022,Xe mới,"Ford Ranger XLS 2.2L 4x2 MT",Bình Dương,Xe lắp ráp trong nước,màu đỏ,"máy dầu 2.2 L",số tay,0,642 Triệu
3836173,2021,Xe mới,"BMW X6 xDrive40i M Sport",TP HCM,Xe nhập khẩu,màu đen,"máy xăng",số tự động,0,4 Tỷ 979 Triệu
3718731,2021,Xe mới,"BMW X3 xDrive20i",Hà Nội,Xe nhập khẩu,màu đen,"máy xăng 2.0 L",số tự động,0,2 Tỷ 129 Triệu
4123812,2022,Xe mới,"VinFast Lux SA 2.0 Cao cấp",Bình Dương,Xe lắp ráp trong nước,màu xám,"máy xăng 2.0 L",số tự động,0,1 Tỷ 423 Triệu
4306376,2022,Xe mới,"Hyundai Creta Đặc biệt 1.5 AT",Hà Nội,Xe nhập khẩu,màu xanh,"máy xăng 1.5 L",số tự động,0,670 Triệu
4379242,2019,Xe cũ,"Mercedes Benz E class E200",Hà Nội,Xe lắp ráp trong nước,màu trắng,"máy xăng 2.0 L",số tự động,36000,1 Tỷ 760 Triệu
4257833,2022,Xe mới,"Mazda 2 Deluxe",Thanh Hóa,Xe nhập khẩu,màu nâu,"máy xăng 1.5 L",số tự động,0,509 Triệu
4366032,2010,Xe cũ,"BMW 5 Series 523i",TP HCM,Xe nhập khẩu,màu trắng,"máy xăng 2.5 L",số tự động,126863,590 Triệu
4110317,2022,Xe mới,"Mitsubishi Triton Athlete 4x2 AT",Quảng Ninh,Xe nhập khẩu,màu cam,"máy dầu 2.4 L",số tự động,0,760 Triệu
3272987,2021,Xe mới,"Mitsubishi Xpander 1.5 MT",TP HCM,Xe nhập khẩu,màu bạc,"máy xăng 1.5 L",số tay,0,555 Triệu
4316335,2015,Xe cũ,"Volvo XC90 T6 2.0 AT",Hải Dương,Xe nhập khẩu,màu bạc,"máy xăng 2.0 L",số tự động,60000,2 Tỷ 680 Triệu
4271484,2013,Xe cũ,"Toyota Land Cruiser VX 4.6 V8",Hà Nội,Xe nhập khẩu,màu đen,"máy xăng 4.6 L",số tự động,80000,2 Tỷ 350 Triệu
4409169,2019,Xe cũ,"Mazda 6 Premium 2.5 AT",Hà Nội,Xe lắp ráp trong nước,màu trắng,"máy xăng 2.5 L",số tự động,27000,770 Triệu
4279114,2022,Xe mới,"Peugeot 3008 AL",TP HCM,Xe lắp ráp trong nước,màu cam,"máy xăng 1.6 L",số tự động,0,1 Tỷ 129 Triệu
4348011,2018,Xe cũ,"Lexus RX 300",Hà Nội,Xe nhập khẩu,màu đen,"máy xăng 2.0 L",số tự động,29000,2 Tỷ 870 Triệu
2886480,2021,Xe mới,"Honda Accord 1.5 AT",Hà Nội,Xe nhập khẩu,màu đen,"máy xăng 1.5 L",số tự động,0,1 Tỷ 319 Triệu
4370963,2017,Xe cũ,"Lexus RX 350",Hà Nội,Xe nhập khẩu,màu trắng,"máy xăng 3.5 L",số tự động,28000,3 Tỷ 250 Triệu
4311929,2020,Xe cũ,"Mercedes Benz S class S450L",Hà Nội,Xe lắp ráp trong nước,màu trắng,"máy xăng 3.0 L",số tự động,18000,4 Tỷ 150 Triệu
2953679,2022,Xe mới,"VinFast Fadil Nâng cao 1.4 AT",Thái Nguyên,Xe lắp ráp trong nước,màu đỏ,"máy xăng 1.4 L",số tự động,0,373 Triệu
4333359,2015,Xe cũ,"Toyota Corolla altis 1.8G MT",Đăk Lăk,Xe lắp ráp trong nước,màu nâu,"máy xăng 1.8 L",số tay,68000,445 Triệu
4327409,2021,Xe cũ,"VinFast Lux SA 2.0 2.0 AT",Hà Nội,Xe lắp ráp trong nước,màu trắng,"máy xăng 2.0 L",số tự động,10000,1 Tỷ 35 Triệu
4405984,2020,Xe cũ,"Mercedes Benz GLC 200 4Matic",Hà Nội,Xe lắp ráp trong nước,màu đen,"máy xăng 2.0 L",số tự động,20000,1 Tỷ 999 Triệu
4356571,2022,Xe mới,"Kia Carnival Premium 2.2D",Lâm Đồng,Xe lắp ráp trong nước,màu xám,"máy dầu 2.2 L",số tự động,0,1 Tỷ 369 Triệu
4377785,2019,Xe cũ,"Mazda BT50 Premium 3.2L 4x4 AT",Hà Nội,Xe nhập khẩu,màu xanh,"máy dầu 3.2 L",số tự động,26000,740 Triệu
3696412,2021,Xe mới,"Isuzu Dmax LS 1.9L 4x2 MT",Hà Nội,Xe nhập khẩu,màu cam,"máy dầu 1.9 L",số tay,0,595 Triệu
4399045,2009,Xe cũ,"Toyota Venza 2.7",TP HCM,Xe nhập khẩu,màu xám,"máy xăng 2.7 L",số tự động,70400,590 Triệu
4408789,2009,Xe cũ,"Mitsubishi Grandis 2.4 AT",Hà Nội,Xe lắp ráp trong nước,màu vàng,"máy xăng 2.4 L",số tự động,120000,368 Triệu
4166641,2022,Xe mới,"Hyundai Tucson 1.6 AT Turbo HTRAC Đặc biệt",TP HCM,Xe lắp ráp trong nước,màu xanh,"máy xăng 1.6 L",số tự động,0,1 Tỷ 20 Triệu
4406733,2016,Xe cũ,"Peugeot 3008 1.6 AT",Hà Nội,Xe lắp ráp trong nước,màu trắng,"máy xăng 1.6 L",số tự động,80000,565 Triệu
4360166,2021,Xe cũ,"VinFast Lux SA 2.0 Plus 2.0 AT",Hà Nội,Xe lắp ráp trong nước,màu đen,"máy xăng 2.0 L",số tự động,6000,1 Tỷ 110 Triệu
4390407,2021,Xe cũ,"Mercedes Benz G class G63 AMG",Hà Nội,Xe nhập khẩu,màu đen,"máy xăng 4.0 L",số tự động,7999,13 Tỷ 799 Triệu
4386941,2016,Xe cũ,"LandRover Range Rover SV Autobiography LWB 5.0",Hà Nội,Xe nhập khẩu,màu xám,"máy xăng 5.0 L",số tự động,30000,7 Tỷ 600 Triệu
4408913,2018,Xe cũ,"Rolls Royce Cullinan 6.75 V12",Hà Nội,Xe nhập khẩu,màu trắng,"máy xăng 6.7 L",số tự động,5000,41 Tỷ 990 Triệu
4259575,1999,Xe cũ,"Rolls Royce Silver Seraph",Hà Nội,Xe nhập khẩu,màu trắng,"máy xăng 5.4 L",số tự động,50000,8 Tỷ 300 Triệu
4390089,2004,Xe cũ,"Ford Escape 2.3 AT",Hà Nội,Xe lắp ráp trong nước,màu đen,"máy xăng 2.3 L",số tự động,90000,166 Triệu
4375297,2019,Xe mới,"Maserati Ghibli 3.0 V6",TP HCM,Xe nhập khẩu,màu xám,"máy xăng 3.0 L",số tự động,0,5 Tỷ 371 Triệu
4404233,2018,Xe cũ,"Lexus LX 570 Super Sport MBS",Hà Nội,Xe nhập khẩu,màu đen,"máy xăng 5.7 L",số tự động,40000,8 Tỷ 500 Triệu
4350863,2019,Xe cũ,"Toyota Vios 1.5G",TP HCM,Xe lắp ráp trong nước,màu đỏ,"máy xăng 1.5 L",số tự động,87000,483 Triệu
4140497,2021,Xe mới,"Nissan Navara VL 2.5 AT 2WD",TP HCM,Xe nhập khẩu,màu đen,"máy dầu 2.5 L",số tự động,0,845 Triệu
4390242,2016,Xe cũ,"Toyota Vios 1.5G",Phú Thọ,Xe lắp ráp trong nước,màu đen,"máy xăng 1.5 L",số tự động,51000,422 Triệu
4102260,2010,Xe cũ,"Kia Optima 2.0 AT",Hà Nội,Xe nhập khẩu,màu trắng,"máy xăng 2.0 L",số tự động,105000,340 Triệu
4312532,2017,Xe cũ,"Ford Ranger Wildtrak 3.2L 4x4 AT",TP HCM,Xe nhập khẩu,màu cam,"máy dầu 3.2 L",số tự động,25000,838 Triệu
4306516,2009,Xe cũ,"Toyota Venza 2.7",Đồng Nai,Xe nhập khẩu,màu bạc,"máy xăng 2.7 L",số tự động,115000,535 Triệu
4226633,2022,Xe mới,"Suzuki Carry Pro",Hà Nội,Xe nhập khẩu,màu trắng,"máy xăng 1.5 L",số tay,0,279 Triệu
4375035,2016,Xe cũ,"Audi A4 2.0 TFSI",TP HCM,Xe nhập khẩu,màu đen,"máy xăng 2.0 L",số tự động,40000,1 Tỷ 99 Triệu
4375404,2010,Xe cũ,"Lexus RX 350",Hà Nội,Xe nhập khẩu,màu trắng,"máy xăng 3.5 L",số tự động,48000,1 Tỷ 250 Triệu
4366891,2016,Xe cũ,"Mercedes Benz C class C300 AMG",Hà Nội,Xe lắp ráp trong nước,màu trắng,"máy xăng 2.0 L",số tự động,32000,1 Tỷ 190 Triệu
