price, origin,condition,carType,km,carColor,interiorColor,carDoor,carSeat,gear,wheelDrive,carMaker,yearsManufacturing,capacity,carEngine
620.0,Lắp ráp trong nước,Xe đã dùng,Sedan,50000,Trắng,Nhiều màu,4,5.0,Số tự động,"FWD,Dẫn động cầu trước",Kia,2020,2.0,Xăng
907.0,Lắp ráp trong nước,Xe mới,SUV,0,Đỏ,Nâu,5,5.0,Số tự động,"AWD,4 bánh toàn thời gian",VinFast,2022,0.2,Điện
329.0,Lắp ráp trong nước,Xe đã dùng,Hatchback,0,Đỏ,Nhiều màu,5,5.0,Số tự động,"FWD,Dẫn động cầu trước",Hyundai,2016,1.0,Xăng
1265.0,Nhập khẩu,Xe đã dùng,SUV,50000,Đen,Màu khác,4,5.0,Số tự động,"AWD,4 bánh toàn thời gian",Volkswagen,2018,4.0,Xăng
548.0,Lắp ráp trong nước,Xe đã dùng,Sedan,9344,Nâu,Đen,0,5.0,Số tự động,"FWD,Dẫn động cầu trước",Toyota,2015,2.0,Xăng
859.0,Lắp ráp trong nước,Xe đã dùng,SUV,20000,Trắng,Đen,5,7.0,Số tự động,"FWD,Dẫn động cầu trước",Mitsubishi,2020,2.0,Xăng
1620.0,Lắp ráp trong nước,Xe đã dùng,Sedan,62000,Đen,Kem,5,5.0,Số tự động,"RFD,Dẫn động cầu sau",Mercedes,2017,2.7,Xăng
1260.0,Lắp ráp trong nước,Xe đã dùng,Sedan,32000,Đen,Kem,4,5.0,Số tự động,"RFD,Dẫn động cầu sau",Mercedes,2019,1.5,Xăng
495.0,Nhập khẩu,Xe đã dùng,Hatchback,0,Xanh,Đen,5,5.0,Số tự động,"FWD,Dẫn động cầu trước",Suzuki,2019,1.2,Xăng
4189.0,Nhập khẩu,Xe đã dùng,SUV,12345,Xanh,Nâu,5,5.0,Số tự động,"AWD,4 bánh toàn thời gian",Lexus,2020,3.5,Xăng
305.0,Lắp ráp trong nước,Xe đã dùng,Hatchback,35000,Trắng,Ghi,5,5.0,Số tự động,"FWD,Dẫn động cầu trước",Kia,2015,1.25,Xăng
2680.0,Nhập khẩu,Xe đã dùng,SUV,60000,Trắng,Kem,5,5.0,Số tự động,"AWD,4 bánh toàn thời gian",Porsche,2015,2.0,Xăng
75.0,Lắp ráp trong nước,Xe đã dùng,Hatchback,0,Trắng,Ghi,5,5.0,Số tay,"FWD,Dẫn động cầu trước",Chevrolet,2009,2.2,Xăng
492.0,Lắp ráp trong nước,Xe đã dùng,Sedan,40000,Trắng,Nhiều màu,4,5.0,Số tự động,"FWD,Dẫn động cầu trước",Hyundai,2018,1.4,Xăng
2350.0,Lắp ráp trong nước,Xe đã dùng,SUV,10000,Đỏ,Kem,5,5.0,Số tự động,"AWD,4 bánh toàn thời gian",Mercedes,2021,2.0,Xăng
1280.0,Nhập khẩu,Xe đã dùng,Convertible/Cabriolet,35000,Trắng,Kem,2,4.0,Số tự động,"RFD,Dẫn động cầu sau",Lexus,2010,2.5,Xăng
760.0,Lắp ráp trong nước,Xe đã dùng,Sedan,34000,Nâu,Đen,4,5.0,Số tự động,"FWD,Dẫn động cầu trước",Toyota,2018,2.0,Xăng
3750.0,Lắp ráp trong nước,Xe đã dùng,Sedan,17519,Đen,Kem,4,5.0,Số tự động,"RFD,Dẫn động cầu sau",Mercedes,2017,4.7,Xăng
410.0,Lắp ráp trong nước,Xe đã dùng,Sedan,40000,Trắng,Đen,4,5.0,Số tay,"FWD,Dẫn động cầu trước",Hyundai,2020,1.4,Xăng
690.0,Lắp ráp trong nước,Xe đã dùng,SUV,45000,Bạc,Kem,5,8.0,Số tự động,"RFD,Dẫn động cầu sau",Toyota,2015,2.7,Xăng
1120.0,Lắp ráp trong nước,Xe đã dùng,SUV,7000,Trắng,Ghi,5,7.0,Số tự động,"RFD,Dẫn động cầu sau",VinFast,2021,2.0,Xăng
1080.0,Nhập khẩu,Xe đã dùng,SUV,90000,Xanh,Nâu,5,5.0,Số tự động,"AWD,4 bánh toàn thời gian",LandRover,2011,3.2,Xăng
485.0,Nhập khẩu,Xe đã dùng,SUV,0,Bạc,Kem,5,7.0,Số tự động,"AWD,4 bánh toàn thời gian",BMW,2008,3.0,Xăng
425.0,Nhập khẩu,Xe đã dùng,Sedan,40000,Đỏ,Ghi,4,5.0,Số tự động,"FWD,Dẫn động cầu trước",Kia,2016,1.4,Xăng
2250.0,Lắp ráp trong nước,Xe đã dùng,Sedan,87000,Đen,Đen,4,5.0,Số tự động,"RFD,Dẫn động cầu sau",Mercedes,2013,4.7,Xăng
2945.0,Lắp ráp trong nước,Xe đã dùng,Sedan,4000,Trắng,Nâu,4,5.0,Số tự động,"RFD,Dẫn động cầu sau",Mercedes,2022,2.0,Xăng
1010.0,Lắp ráp trong nước,Xe đã dùng,SUV,7000,Đỏ,Đen,5,7.0,Số tự động,"FWD,Dẫn động cầu trước",Honda,2021,1.5,Xăng
348.0,Lắp ráp trong nước,Xe đã dùng,Hatchback,21000,Trắng,Đen,5,5.0,Số tự động,"FWD,Dẫn động cầu trước",VinFast,2021,1.4,Xăng
2589.0,Lắp ráp trong nước,Xe đã dùng,SUV,0,Đen,Đen,5,5.0,Số tự động,"AWD,4 bánh toàn thời gian",Mercedes,2022,2.0,Xăng
1135.0,Nhập khẩu,Xe đã dùng,Sedan,0,Đen,Kem,4,5.0,Số tự động,"FWD,Dẫn động cầu trước",Toyota,2019,2.5,Xăng
383.0,Lắp ráp trong nước,Xe mới,Hatchback,0,Đỏ,Đen,5,5.0,Số tự động,"FWD,Dẫn động cầu trước",VinFast,2022,1.4,Xăng
1068.0,Nhập khẩu,Xe đã dùng,Sedan,0,Đen,Kem,4,5.0,Số tự động,"RFD,Dẫn động cầu sau",Mercedes,2006,5.5,Xăng
403.0,Lắp ráp trong nước,Xe mới,Hatchback,0,Đỏ,Xám,5,5.0,Số tự động,"FWD,Dẫn động cầu trước",VinFast,2022,1.4,Xăng
525.0,Nhập khẩu,Xe đã dùng,Hatchback,0,Đỏ,Nâu,5,5.0,Số tự động,"FWD,Dẫn động cầu trước",Toyota,2017,1.5,Xăng
1299.0,Nhập khẩu,Xe đã dùng,SUV,70000,Vàng,Kem,5,5.0,Số tự động,"AWD,4 bánh toàn thời gian",BMW,2015,2.0,Xăng
599.0,Lắp ráp trong nước,Xe đã dùng,Sedan,80000,Trắng,Đen,4,5.0,Số tự động,"FWD,Dẫn động cầu trước",Mazda,2016,2.5,Xăng
490.0,Lắp ráp trong nước,Xe đã dùng,Sedan,68000,Trắng,Đen,4,5.0,Số tự động,"FWD,Dẫn động cầu trước",Mazda,2016,1.5,Xăng
595.0,Lắp ráp trong nước,Xe đã dùng,Sedan,15000,Đen,Kem,4,5.0,Số tự động,"FWD,Dẫn động cầu trước",Hyundai,2020,1.6,Xăng
495.0,Lắp ráp trong nước,Xe đã dùng,Sedan,28000,Đỏ,Nhiều màu,4,5.0,Số tự động,"FWD,Dẫn động cầu trước",Hyundai,2020,1.4,Xăng
760.0,Nhập khẩu,Xe mới,Bán tải / Pickup,0,Cam,Nhiều màu,4,5.0,Số tự động,"RFD,Dẫn động cầu sau",Mitsubishi,2021,2.4,Dầu
825.0,Lắp ráp trong nước,Xe mới,SUV,0,Nâu,Ghi,5,7.0,Số tự động,"FWD,Dẫn động cầu trước",Mitsubishi,2022,2.0,Xăng
537.0,Nhập khẩu,Xe mới,Sedan,0,Trắng,Đen,4,5.0,Số tự động,"FWD,Dẫn động cầu trước",Mazda,2022,1.5,Xăng
805.0,Nhập khẩu,Xe đã dùng,Bán tải / Pickup,0,Đen,Nâu,4,5.0,Số tự động,"4WD,Dẫn động 4 bánh",Ford,2017,3.2,Dầu
1345.0,Nhập khẩu,Xe mới,SUV,0,Trắng,Đen,5,7.0,Số tự động,"4WD,Dẫn động 4 bánh",Mitsubishi,2021,2.4,Dầu
639.0,Lắp ráp trong nước,Xe đã dùng,Sedan,89000,Bạc,Kem,4,5.0,Số tự động,"RFD,Dẫn động cầu sau",Mercedes,2010,3.0,Xăng
1111.0,Nhập khẩu,Xe mới,SUV,0,Trắng,Đen,5,7.0,Số tự động,"RFD,Dẫn động cầu sau",Ford,2021,2.0,Dầu
555.0,Lắp ráp trong nước,Xe đã dùng,Sedan,0,Đỏ,Đen,4,5.0,Số tay,"FWD,Dẫn động cầu trước",Kia,2021,1.6,Xăng
515.0,Lắp ráp trong nước,Xe đã dùng,Sedan,12000,Trắng,Kem,4,5.0,Số tự động,"FWD,Dẫn động cầu trước",Hyundai,2021,1.4,Xăng
335.0,Lắp ráp trong nước,Xe đã dùng,Hatchback,45000,Trắng,Ghi,5,5.0,Số tự động,"FWD,Dẫn động cầu trước",Kia,2019,1.25,Xăng
355.0,Lắp ráp trong nước,Xe đã dùng,SUV,130000,Đen,Đen,5,5.0,Số tự động,"FWD,Dẫn động cầu trước",Ford,2012,2.3,Xăng
3580.0,Nhập khẩu,Xe đã dùng,Convertible/Cabriolet,0,Đỏ,Đen,2,4.0,Số tự động,"RFD,Dẫn động cầu sau",Ford,2021,2.3,Xăng
415.0,Lắp ráp trong nước,Xe đã dùng,SUV,35000,Bạc,Đen,5,5.0,Số tự động,"FWD,Dẫn động cầu trước",Ford,2015,1.5,Xăng
636.0,Nhập khẩu,Xe đã dùng,Sedan,59000,Bạc,Kem,4,5.0,Số tự động,"FWD,Dẫn động cầu trước",Toyota,2011,2.5,Xăng
4180.0,Nhập khẩu,Xe đã dùng,SUV,0,Xanh,Nâu,5,7.0,Số tự động,"AWD,4 bánh toàn thời gian",Infiniti,2016,5.6,Xăng
668.0,Lắp ráp trong nước,Xe đã dùng,Crossover,21000,Đỏ,Đen,5,5.0,Số tự động,"FWD,Dẫn động cầu trước",Hyundai,2019,1.6,Xăng
430.0,Lắp ráp trong nước,Xe mới,Sedan,0,Đỏ,Nâu,4,5.0,Số tự động,"FWD,Dẫn động cầu trước",Hyundai,2022,1.25,Xăng
1855.0,Lắp ráp trong nước,Xe đã dùng,SUV,10000,Đỏ,Kem,4,5.0,Số tự động,"4WD,Dẫn động 4 bánh",Mercedes,2021,2.5,Xăng
635.0,Lắp ráp trong nước,Xe đã dùng,Sedan,20000,Đỏ,Ghi,4,5.0,Số tự động,"FWD,Dẫn động cầu trước",Hyundai,2020,2.0,Xăng
445.0,Lắp ráp trong nước,Xe đã dùng,Sedan,0,Trắng,Đen,4,5.0,Số tự động,"FWD,Dẫn động cầu trước",Chevrolet,2018,1.8,Xăng
279.0,Nhập khẩu,Xe mới,Truck,0,Trắng,Màu khác,2,2.0,Số tay,"RFD,Dẫn động cầu sau",Suzuki,2022,1.5,Xăng
2030.0,Nhập khẩu,Xe đã dùng,SUV,15000,Trắng,Kem,5,5.0,Số tự động,"AWD,4 bánh toàn thời gian",LandRover,2018,2.0,Xăng
1333.0,Nhập khẩu,Xe mới,SUV,0,Xanh,Đen,5,7.0,Số tự động,"4WD,Dẫn động 4 bánh",Ford,2022,2.0,Dầu
880.0,Nhập khẩu,Xe đã dùng,SUV,100000,Ghi,Đen,4,5.0,Số tự động,"AWD,4 bánh toàn thời gian",Porsche,2009,4.8,Xăng
1799.0,Lắp ráp trong nước,Xe đã dùng,Sedan,8888,Trắng,Nâu,4,5.0,Số tự động,"RFD,Dẫn động cầu sau",Mercedes,2020,1.5,Xăng
4359.0,Nhập khẩu,Xe mới,SUV,0,Trắng,Nâu,5,7.0,Số tự động,"AWD,4 bánh toàn thời gian",BMW,2021,3.0,Xăng
2530.0,Lắp ráp trong nước,Xe đã dùng,Sedan,5000,Đen,Nâu,4,5.0,Số tự động,"RFD,Dẫn động cầu sau",Mercedes,2020,2.0,Xăng
1202.0,Nhập khẩu,Xe mới,Bán tải / Pickup,0,Trắng,Màu khác,4,5.0,Số tự động,"4WD,Dẫn động 4 bánh",Ford,2021,2.0,Dầu
1640.0,Nhập khẩu,Xe đã dùng,Sedan,61000,Đen,Kem,4,5.0,Số tự động,"FWD,Dẫn động cầu trước",Lexus,2015,3.5,Xăng
269.0,Lắp ráp trong nước,Xe đã dùng,Hatchback,48000,Xanh,Đen,4,5.0,Số tay,"FWD,Dẫn động cầu trước",Kia,2017,2.8,Xăng
907.0,Lắp ráp trong nước,Xe mới,Bán tải / Pickup,0,Đen,Đen,4,5.0,Số tự động,"4WD,Dẫn động 4 bánh",Ford,2022,2.0,Dầu
895.0,Lắp ráp trong nước,Xe đã dùng,Crossover,8000,Trắng,Kem,5,5.0,Số tự động,"FWD,Dẫn động cầu trước",Hyundai,2021,2.0,Xăng
960.0,Nhập khẩu,Xe đã dùng,SUV,0,Nâu,Nâu,5,8.0,Số tự động,"RFD,Dẫn động cầu sau",Toyota,2019,2.7,Xăng
699.0,Nhập khẩu,Xe đã dùng,SUV,52000,Đỏ,Nâu,5,5.0,Số tự động,"FWD,Dẫn động cầu trước",Nissan,2015,1.6,Xăng
529.0,Lắp ráp trong nước,Xe đã dùng,Sedan,60000,Đen,Kem,4,5.0,Số tự động,"FWD,Dẫn động cầu trước",Toyota,2015,1.8,Xăng
950.0,Lắp ráp trong nước,Xe đã dùng,Sedan,50000,Cát,Nâu,4,5.0,Số tự động,"FWD,Dẫn động cầu trước",Toyota,2019,2.5,Xăng
675.0,Nhập khẩu,Xe đã dùng,Bán tải / Pickup,0,Đen,Đen,4,5.0,Số tự động,"4WD,Dẫn động 4 bánh",Chevrolet,2019,2.5,Dầu
1235.0,Nhập khẩu,Xe đã dùng,Sedan,20000,Đen,Đen,4,5.0,Số tự động,"FWD,Dẫn động cầu trước",Toyota,2020,2.5,Xăng
660.0,Nhập khẩu,Xe đã dùng,Crossover,60000,Nâu,Kem,5,5.0,Số tự động,"FWD,Dẫn động cầu trước",Toyota,2009,3.5,Xăng
293.0,Lắp ráp trong nước,Xe mới,Van/Minivan,0,Trắng,Nhiều màu,3,2.0,Số tay,"RFD,Dẫn động cầu sau",Suzuki,2022,1.0,Xăng
2569.0,Lắp ráp trong nước,Xe mới,SUV,0,Trắng,Nâu,4,5.0,Số tự động,"AWD,4 bánh toàn thời gian",Mercedes,2022,2.0,Xăng
830.0,Nhập khẩu,Xe mới,SUV,0,Đỏ,Đen,5,5.0,Số tự động,"FWD,Dẫn động cầu trước",Toyota,2022,1.8,Xăng
1240.0,Lắp ráp trong nước,Xe mới,SUV,0,Đen,Đen,5,7.0,Số tự động,"AWD,4 bánh toàn thời gian",Hyundai,2022,2.5,Xăng
1193.0,Nhập khẩu,Xe mới,SUV,0,Vàng,Đen,5,7.0,Số tự động,"RFD,Dẫn động cầu sau",Ford,2022,2.0,Dầu
620.0,Lắp ráp trong nước,Xe mới,Bán tải / Pickup,0,Đen,Đen,4,5.0,Số tay,"RFD,Dẫn động cầu sau",Ford,2022,2.2,Dầu
746.0,Nhập khẩu,Xe mới,SUV,0,Đỏ,Đen,5,5.0,Số tự động,"FWD,Dẫn động cầu trước",Toyota,2022,1.8,Xăng
580.0,Nhập khẩu,Xe mới,Bán tải / Pickup,0,Cam,Đen,4,5.0,Số tay,"RFD,Dẫn động cầu sau",Isuzu,2021,1.9,Dầu
595.0,Nhập khẩu,Xe đã dùng,SUV,81000,Bạc,Xám,5,5.0,Số tự động,"AWD,4 bánh toàn thời gian",Lexus,2006,3.5,Xăng
1899.0,Lắp ráp trong nước,Xe đã dùng,SUV,16000,Trắng,Nâu,5,5.0,Số tự động,"AWD,4 bánh toàn thời gian",Mercedes,2019,2.0,Xăng
846.0,Nhập khẩu,Xe mới,SUV,0,Bạc,Đen,5,5.0,Số tự động,"FWD,Dẫn động cầu trước",Toyota,2022,1.8,Xăng
239.0,Nhập khẩu,Xe đã dùng,Sedan,85000,Xanh,Đen,4,5.0,Số tự động,"FWD,Dẫn động cầu trước",Daewoo,2010,1.6,Xăng
168.0,Nhập khẩu,Xe đã dùng,Hatchback,80000,Đỏ,Nhiều màu,5,5.0,Số tự động,"FWD,Dẫn động cầu trước",Daewoo,2009,1.0,Xăng
1345.0,Lắp ráp trong nước,Xe đã dùng,SUV,15000,Đen,Nâu,5,7.0,Số tự động,"AWD,4 bánh toàn thời gian",Hyundai,2021,2.4,Xăng
300.0,Nhập khẩu,Xe đã dùng,Sedan,11100,Bạc,Bạc,4,5.0,Số tự động,"FWD,Dẫn động cầu trước",Kia,2009,0.8,Xăng
855.0,Nhập khẩu,Xe đã dùng,Bán tải / Pickup,50000,Đen,Đen,4,5.0,Số tự động,"4WD,Dẫn động 4 bánh",Ford,2019,2.0,Dầu
485.0,Lắp ráp trong nước,Xe đã dùng,Sedan,9000,Đỏ,Kem,4,5.0,Số tay,"FWD,Dẫn động cầu trước",Hyundai,2021,1.4,Xăng
645.0,Lắp ráp trong nước,Xe đã dùng,Sedan,12000,Trắng,Kem,4,5.0,Số tự động,"FWD,Dẫn động cầu trước",Kia,2021,1.6,Xăng
534.0,Nhập khẩu,Xe mới,Hatchback,0,Trắng,Đen,5,5.0,Số tự động,"FWD,Dẫn động cầu trước",Suzuki,2021,1.2,Xăng
1078.0,Nhập khẩu,Xe mới,Sedan,0,Trắng,Đen,4,5.0,Số tự động,"FWD,Dẫn động cầu trước",Toyota,2022,2.5,Hybrid
2300.0,Lắp ráp trong nước,Xe mới,Sedan,0,Xanh,Nâu,4,5.0,Số tự động,"RFD,Dẫn động cầu sau",Mercedes,2022,2.0,Xăng
685.0,Lắp ráp trong nước,Xe đã dùng,SUV,94000,Bạc,Kem,5,8.0,Số tay,"RFD,Dẫn động cầu sau",Toyota,2015,2.5,Dầu
290.0,Lắp ráp trong nước,Xe đã dùng,Crossover,0,Bạc,Kem,5,8.0,Số tay,"RFD,Dẫn động cầu sau",Toyota,2011,2.0,Xăng
950.0,Nhập khẩu,Xe đã dùng,SUV,0,Xanh,Đen,5,7.0,Số tự động,"FWD,Dẫn động cầu trước",Honda,2019,1.5,Xăng
585.0,Lắp ráp trong nước,Xe đã dùng,SUV,95689,Xám,Nâu,5,5.0,Số tự động,"FWD,Dẫn động cầu trước",Honda,2013,2.0,Xăng
788.0,Lắp ráp trong nước,Xe đã dùng,SUV,16000,Xám,Đen,5,7.0,Số tự động,"FWD,Dẫn động cầu trước",Mitsubishi,2020,2.0,Xăng
1025.0,Lắp ráp trong nước,Xe đã dùng,Sedan,0,Đỏ,Đen,4,5.0,Số tự động,"RFD,Dẫn động cầu sau",Mercedes,2015,2.0,Xăng
730.0,Nhập khẩu,Xe mới,SUV,0,Đỏ,Đen,5,5.0,Số tự động,"FWD,Dẫn động cầu trước",Toyota,2022,1.8,Xăng
320.0,Nhập khẩu,Xe đã dùng,Sedan,78000,Xanh,Đen,4,5.0,Số tự động,"FWD,Dẫn động cầu trước",Mitsubishi,2009,1.5,Xăng
510.0,Nhập khẩu,Xe đã dùng,Hatchback,58000,Trắng,Đen,5,5.0,Số tự động,"FWD,Dẫn động cầu trước",Toyota,2016,1.5,Xăng
213.0,Lắp ráp trong nước,Xe đã dùng,Sedan,160000,Đỏ,Đen,4,5.0,Số tự động,"RFD,Dẫn động cầu sau",Mercedes,2001,2.4,Xăng
448.0,Lắp ráp trong nước,Xe đã dùng,Sedan,71000,Đen,Trắng,4,5.0,Số tay,"FWD,Dẫn động cầu trước",Hyundai,2018,1.6,Xăng
639.0,Lắp ráp trong nước,Xe mới,Crossover,0,Trắng,Đen,5,5.0,Số tự động,"FWD,Dẫn động cầu trước",Kia,2022,1.4,Xăng
676.0,Lắp ráp trong nước,Xe đã dùng,Sedan,31445,Trắng,Đen,4,5.0,Số tự động,"FWD,Dẫn động cầu trước",Mazda,2020,1.5,Xăng
4656.0,Nhập khẩu,Xe mới,Bán tải / Pickup,0,Đỏ,Ghi,4,5.0,Số tự động,"AWD,4 bánh toàn thời gian",Toyota,2022,2.4,Xăng
535.0,Lắp ráp trong nước,Xe mới,Sedan,0,Đen,Kem,4,5.0,Số tự động,"FWD,Dẫn động cầu trước",Hyundai,2022,1.4,Xăng
2290.0,Nhập khẩu,Xe đã dùng,Sedan,25000,Trắng,Nâu,4,5.0,Số tự động,"FWD,Dẫn động cầu trước",Lexus,2018,2.5,Xăng
590.0,Nhập khẩu,Xe đã dùng,SUV,81000,Bạc,Ghi,5,5.0,Số tự động,"FWD,Dẫn động cầu trước",Lexus,2006,3.5,Xăng
1420.0,Lắp ráp trong nước,Xe đã dùng,Sedan,48000,Đen,Nâu,4,5.0,Số tự động,"RFD,Dẫn động cầu sau",Mercedes,2016,2.0,Xăng
2570.0,Lắp ráp trong nước,Xe đã dùng,Sedan,34000,Đen,Đen,4,5.0,Số tự động,"RFD,Dẫn động cầu sau",Mercedes,2016,3.0,Xăng
480.0,Lắp ráp trong nước,Xe đã dùng,SUV,72000,Đen,Đen,5,7.0,Số tự động,"FWD,Dẫn động cầu trước",Kia,2013,2.4,Xăng
785.0,Lắp ráp trong nước,Xe đã dùng,Sedan,18000,Đỏ,Nhiều màu,4,5.0,Số tự động,"FWD,Dẫn động cầu trước",Kia,2019,2.4,Xăng
1295.0,Lắp ráp trong nước,Xe đã dùng,Sedan,30000,Đỏ,Đen,4,5.0,Số tự động,"RFD,Dẫn động cầu sau",Mercedes,2019,1.5,Xăng
320.0,Lắp ráp trong nước,Xe đã dùng,Sedan,0,Đen,Ghi,4,5.0,Số tự động,"FWD,Dẫn động cầu trước",Chevrolet,2014,1.8,Xăng
1319.0,Lắp ráp trong nước,Xe mới,SUV,0,Xanh,Kem,5,7.0,Số tự động,"FWD,Dẫn động cầu trước",Peugeot,2022,1.6,Xăng
849.0,Nhập khẩu,Xe mới,Bán tải / Pickup,0,Đỏ,Màu khác,4,5.0,Số tự động,"4WD,Dẫn động 4 bánh",Mazda,2022,1.9,Dầu
373.0,Lắp ráp trong nước,Xe mới,Hatchback,0,Trắng,Đen,5,5.0,Số tự động,"FWD,Dẫn động cầu trước",VinFast,2022,1.4,Xăng
937.0,Nhập khẩu,Xe mới,Bán tải / Pickup,0,Trắng,Màu khác,4,5.0,Số tự động,"4WD,Dẫn động 4 bánh",Ford,2022,2.0,Dầu
9980.0,Nhập khẩu,Xe đã dùng,SUV,17000,Xanh,Nâu,5,7.0,Số tự động,"AWD,4 bánh toàn thời gian",Lexus,2021,5.7,Xăng
444.0,Lắp ráp trong nước,Xe mới,Sedan,0,Đỏ,Nhiều màu,4,5.0,Số tự động,"FWD,Dẫn động cầu trước",Kia,2022,1.4,Xăng
825.0,Lắp ráp trong nước,Xe đã dùng,Crossover,90000,Trắng,Kem,5,5.0,Số tự động,"FWD,Dẫn động cầu trước",Hyundai,2021,2.0,Xăng
730.0,Nhập khẩu,Xe mới,Sedan,0,Trắng,Kem,4,5.0,Số tự động,"FWD,Dẫn động cầu trước",Toyota,2022,1.8,Xăng
168.0,Lắp ráp trong nước,Xe đã dùng,Crossover,0,Bạc,Ghi,5,7.0,Số tay,"FWD,Dẫn động cầu trước",Toyota,2008,2.0,Xăng
588.0,Nhập khẩu,Xe mới,SUV,0,Đen,Đen,5,7.0,Số tự động,"FWD,Dẫn động cầu trước",Toyota,2022,1.5,Xăng
907.0,Lắp ráp trong nước,Xe mới,Bán tải / Pickup,0,Trắng,Ghi,4,5.0,Số tự động,"4WD,Dẫn động 4 bánh",Ford,2022,2.0,Dầu
9190.0,Nhập khẩu,Xe đã dùng,SUV,32000,Trắng,Nâu,5,5.0,Số tự động,"AWD,4 bánh toàn thời gian",LandRover,2020,3.0,Xăng
9990.0,Nhập khẩu,Xe đã dùng,Coupe,2000,Vàng,Đen,3,4.0,Số tự động,"RFD,Dẫn động cầu sau",Porsche,2021,3.0,Xăng
5720.0,Nhập khẩu,Xe đã dùng,SUV,9000,Đen,Đen,5,7.0,Số tự động,"AWD,4 bánh toàn thời gian",Mercedes,2020,3.0,Xăng
525.0,Nhập khẩu,Xe đã dùng,Bán tải / Pickup,73000,Vàng,Đen,4,5.0,Số tay,"RFD,Dẫn động cầu sau",Ford,2017,2.2,Dầu
419.0,Lắp ráp trong nước,Xe đã dùng,Hatchback,20202,Đỏ,Ghi,5,5.0,Số tự động,"FWD,Dẫn động cầu trước",Kia,2021,1.25,Xăng
793.0,Lắp ráp trong nước,Xe đã dùng,Crossover,36000,Trắng,Kem,5,5.0,Số tự động,"FWD,Dẫn động cầu trước",Hyundai,2018,2.0,Xăng
765.0,Nhập khẩu,Xe đã dùng,Bán tải / Pickup,80000,Vàng,Nhiều màu,4,5.0,Số tự động,"4WD,Dẫn động 4 bánh",Ford,2016,3.2,Dầu
750.0,Lắp ráp trong nước,Xe đã dùng,Sedan,3500,Trắng,Đen,4,5.0,Số tự động,"FWD,Dẫn động cầu trước",Kia,2022,2.0,Xăng
518.0,Nhập khẩu,Xe đã dùng,Bán tải / Pickup,16000,Xám,Xám,4,5.0,Số tay,"RFD,Dẫn động cầu sau",Mitsubishi,2019,2.5,Dầu
1130.0,Nhập khẩu,Xe đã dùng,Sedan,20000,Đen,Đen,4,5.0,Số tự động,"FWD,Dẫn động cầu trước",Toyota,2019,2.5,Xăng
428.0,Nhập khẩu,Xe mới,Truck,0,Trắng,Màu khác,2,3.0,Số tay,"RFD,Dẫn động cầu sau",Kia,2022,2.5,Dầu
679.0,Nhập khẩu,Xe đã dùng,Bán tải / Pickup,54000,Đen,Đen,4,5.0,Số tự động,"4WD,Dẫn động 4 bánh",Chevrolet,2019,2.5,Dầu
985.0,Lắp ráp trong nước,Xe đã dùng,Sedan,56789,Trắng,Đen,4,5.0,Số tự động,"RFD,Dẫn động cầu sau",Mercedes,2016,2.0,Xăng
2619.0,Nhập khẩu,Xe mới,Hatchback,0,Bạc,Nâu,6,5.0,Số tự động,"FWD,Dẫn động cầu trước",Mini Cooper,2022,2.2,Xăng
360.0,Lắp ráp trong nước,Xe đã dùng,Hatchback,10000,Trắng,Đen,5,5.0,Số tự động,"FWD,Dẫn động cầu trước",VinFast,2021,1.4,Xăng
1398.0,Nhập khẩu,Xe đã dùng,Bán tải / Pickup,0,Xám,Đen,4,5.0,Số tự động,"4WD,Dẫn động 4 bánh",Ford,2021,2.0,Dầu
6350.0,Nhập khẩu,Xe đã dùng,SUV,60000,Đen,Đen,5,7.0,Số tự động,"AWD,4 bánh toàn thời gian",Lexus,2016,5.7,Xăng
1151.0,Nhập khẩu,Xe mới,SUV,0,Xanh,Kem,5,7.0,Số tự động,"RFD,Dẫn động cầu sau",Ford,2022,2.0,Dầu
1255.0,Nhập khẩu,Xe đã dùng,Sedan,32000,Trắng,Đen,4,5.0,Số tự động,"FWD,Dẫn động cầu trước",Toyota,2020,2.5,Xăng
875.0,Lắp ráp trong nước,Xe đã dùng,SUV,54000,Nâu,Ghi,5,7.0,Số tự động,"4WD,Dẫn động 4 bánh",Hyundai,2018,2.4,Xăng
3499.0,Nhập khẩu,Xe đã dùng,SUV,8000,Vàng,Nâu,5,5.0,Số tự động,"AWD,4 bánh toàn thời gian",Lexus,2021,2.0,Xăng
3750.0,Nhập khẩu,Xe đã dùng,SUV,55000,Trắng,Kem,5,5.0,Số tự động,"AWD,4 bánh toàn thời gian",LandRover,2015,3.0,Xăng
1379.0,Nhập khẩu,Xe đã dùng,SUV,7900,Đen,Đen,5,7.0,Số tự động,"4WD,Dẫn động 4 bánh",Ford,2021,2.0,Dầu
1459.0,Nhập khẩu,Xe đã dùng,Sedan,0,Đen,Đen,4,5.0,Số tự động,"FWD,Dẫn động cầu trước",Toyota,2022,2.5,Xăng
2560.0,Lắp ráp trong nước,Xe đã dùng,Sedan,58000,Đen,Đen,4,5.0,Số tự động,"RFD,Dẫn động cầu sau",Mercedes,2016,3.0,Xăng
1040.0,Lắp ráp trong nước,Xe đã dùng,Sedan,45000,Đỏ,Đen,4,5.0,Số tự động,"RFD,Dẫn động cầu sau",Mercedes,2017,2.0,Xăng
