,Name,Price,Rating,Reviews,Location
869,Saigon South Residence - Vina We Stay,1510.5,10.0,1.0,Ho Chi Minh City
870,Hoang Ha Hotel,500.0,7.5,26.0,"Phu Nhuan, Ho Chi Minh City"
871,Homes by Christine - Vinhomes Central Park,1200.0,8.5,18.0,"Binh Thanh, Ho Chi Minh City"
872,Luxury Hotel,801.0,7.0,11.0,"Go Vap District , Ho Chi Minh City"
873,Lotus Saigon Hotel,1321.235,7.5,229.0,"District 3, Ho Chi Minh City"
874,LANDMARK 81 1 Phòng Ngủ,2042.5,8.058728448275861,135.6149732620321,"Binh Thanh, Ho Chi Minh City"
875,Saigon Domaine Luxury Residences,2359.415,8.6,130.0,"Binh Thanh, Ho Chi Minh City"
876,Airport Saigon Hotel - Gần ẩm thực đêm chợ Phạm Văn Hai,586.006,7.5,57.0,"Tan Binh, Ho Chi Minh City"
877,MRT Apartment In Masteri Thao Dien,1800.0,8.9,8.0,"District 2, Ho Chi Minh City"
878,M Village The Cosmo,765.0,8.058728448275861,135.6149732620321,"District 1, Ho Chi Minh City"
879,LANDMARK 81 1 Phòng Ngủ,2150.0,8.058728448275861,135.6149732620321,"Binh Thanh, Ho Chi Minh City"
880,Vinhomes Luxury Apartment-Christine Properties,1336.5,8.3,35.0,"Binh Thanh, Ho Chi Minh City"
881,C'Lavie Hotel - Saigon Airport Hotel,569.197,8.1,104.0,"District 3, Ho Chi Minh City"
882,Cozi 5 Hotel,390.0,8.7,16.0,"District 7, Ho Chi Minh City"
883,Fortune 2 Tran Hung Dao,900.0,8.058728448275861,135.6149732620321,Ho Chi Minh City
884,Christine - Private Room,1224.0,7.8,10.0,"Binh Thanh, Ho Chi Minh City"
885,HappyHomes Boutique Trịnh Văn Cấn,540.0,8.1,168.0,"District 1, Ho Chi Minh City"
886,HANZ Meraki Hotel Bui Vien Walking Street,388.8,5.0,3.0,"District 1, Ho Chi Minh City"
887,Ngan Ha 2 Apartment,800.0,9.8,6.0,"District 7, Ho Chi Minh City"
888,2br-High Floor-Millennium,1400.0,8.058728448275861,135.6149732620321,"District 4, Ho Chi Minh City"
889,Sky Center Hostel,2168.0,7.9,57.0,"District 1, Ho Chi Minh City"
890,Bin Bin Hotel 5 - Near Lotte Mart D7,385.236,8.7,121.0,"District 7, Ho Chi Minh City"
891,Khang An Hotel,355.0,6.7,18.0,"District 2, Ho Chi Minh City"
892,Louis Hotel - Bui Vien Walking Street,677.926,8.9,101.0,"District 1, Ho Chi Minh City"
893,Song Hưng Hotel & Serviced Apartments - Căn hộ Dịch vụ & Khách sạn,661.5,9.2,8.0,"District 7, Ho Chi Minh City"
894,Anna Apartment,1080.0,9.7,4.0,"District 4, Ho Chi Minh City"
895,A25 Hotel - 274 Đề Thám,618.683,7.1,12.0,"District 1, Ho Chi Minh City"
896,HANZ Vuon Saigon Hotel 781 Le Hong Phong,415.8,6.6,13.0,"District 10, Ho Chi Minh City"
897,MaiHomeStay,300.0,8.058728448275861,135.6149732620321,"Tan Binh, Ho Chi Minh City"
898,La Maison 1988 - Masteri Thao Dien,1806.0,8.9,38.0,"District 2, Ho Chi Minh City"
899,SKYY Garden,535.82,8.5,189.0,"Phu Nhuan, Ho Chi Minh City"
900,GỖ HOTEL,320.0,8.058728448275861,135.6149732620321,"District 9, Ho Chi Minh City"
901,Nha Uyen Apartment,1500.0,8.058728448275861,135.6149732620321,"District 4, Ho Chi Minh City"
902,Home De Art G2,1500.0,8.058728448275861,135.6149732620321,"Binh Thanh, Ho Chi Minh City"
903,Hotel Home,800.0,9.7,3.0,"Tan Binh, Ho Chi Minh City"
904,Bonita Boutique Hotel,450.0,7.7,32.0,"District 5, Ho Chi Minh City"
905,RedDoorz Plus Salla 2 Hotel,458.843,9.5,2.0,Ho Chi Minh City
906,RedDoorz Cu xa Bac Hai 1,341.518,6.0,22.0,"District 10, Ho Chi Minh City"
907,"Lovely 2 bedroom serviced apartment, Vinhome P1",1700.0,8.058728448275861,135.6149732620321,Ho Chi Minh City
908,A25 Hotel - 180 Nguyễn Trãi,859.836,6.7,19.0,"District 1, Ho Chi Minh City"
909,Ambassador Saigon Hotel,528.076,6.7,46.0,"District 1, Ho Chi Minh City"
910,Hoàng Sơn Hotel,361.0,6.5,14.0,"District 9, Ho Chi Minh City"
911,Chillaxroom 3 -1907,2060.16,7.6,20.0,"District 1, Ho Chi Minh City"
912,Empress Hotel Ho Chi Minh City,754.361,6.9,7.0,"District 1, Ho Chi Minh City"
913,The Suits House,900.0,9.4,5.0,"District 7, Ho Chi Minh City"
914,Landmark4-46.OT11,1550.0,8.058728448275861,135.6149732620321,"Binh Thanh, Ho Chi Minh City"
915,Cozrum Homes Citi Town,513.207,8.3,123.0,"District 1, Ho Chi Minh City"
916,RedDoorz @ Phan Dang Luu Street,392.862,6.2,50.0,"Phu Nhuan, Ho Chi Minh City"
917,Duc Long Hotel,390.625,6.6,12.0,"Tan Binh, Ho Chi Minh City"
918,Your Home Serviced Apartments,893.498,7.6,8.0,"District 3, Ho Chi Minh City"
919,Sun homestay,442.0,2.7,3.0,"District 3, Ho Chi Minh City"
920,Signature Boutique Hotel,1035.0,7.7,21.0,"District 5, Ho Chi Minh City"
921,Apogee Hotel,520.0,7.3,8.0,"Binh Thanh, Ho Chi Minh City"
922,Thien Phu Logia Hotel,454.661,8.058728448275861,135.6149732620321,"Binh Tan District, Ho Chi Minh City"
923,Vinhomes Central Park 3 Capitalland,1450.0,6.7,6.0,"Binh Thanh, Ho Chi Minh City"
924,Giang Son River Gate Ben Thanh,930.0,8.7,9.0,"District 4, Ho Chi Minh City"
925,Kim house,339.0,8.4,21.0,"District 1, Ho Chi Minh City"
926,KIRAKUAN PARKVIEW 2BR Pool/Gym/Balcony,1180.0,9.2,10.0,"Tan Binh, Ho Chi Minh City"
927,RedDoorz Romarin Hotel,344.25,8.058728448275861,135.6149732620321,"Tan Phu District, Ho Chi Minh City"
928,RedDoorz Truc Huyen Hotel,318.75,8.3,9.0,"Binh Tan District, Ho Chi Minh City"
929,Vinhomes Central Park 2 Capitalland,1377.5,5.1,5.0,"Binh Thanh, Ho Chi Minh City"
930,Saigon Eco House,330.0,8.058728448275861,135.6149732620321,"District 3, Ho Chi Minh City"
931,2BR 79M2 APART & FREE POOL - VINHOMES CENTRAL PARK,1760.0,8.058728448275861,7.0,"Binh Thanh, Ho Chi Minh City"
932,Khách sạn Huy Phương 24H,234.65,10.0,4.0,Ho Chi Minh City
933,Elsa Luxury Apartment With 5 Stars Swimming Pool,1115.162,8.058728448275861,135.6149732620321,"District 4, Ho Chi Minh City"
934,Te House,320.0,8.1,52.0,"Binh Thanh, Ho Chi Minh City"
935,Michael Apartment Scenic Valley,1650.284,8.7,7.0,"District 7, Ho Chi Minh City"
936,TRESOR FREE POOL & GYM ROSE HOME STUDIO HEART OF SAIGON,900.0,8.4,2.0,"District 4, Ho Chi Minh City"
937,Căn hộ YourHomes 4 Chung Cư River Gate,1000.0,8.058728448275861,135.6149732620321,"District 4, Ho Chi Minh City"
938,CĂN HỘ DỊCH VỤ 2 PHÒNG NGỦ LANDMARK 81,3195.0,8.058728448275861,135.6149732620321,"Binh Thanh, Ho Chi Minh City"
939,Diamond Luxury Ben Thanh,903.514,8.4,41.0,"District 1, Ho Chi Minh City"
940,River gate,1100.0,8.058728448275861,135.6149732620321,"District 4, Ho Chi Minh City"
941,Anh Nguyet 1 Hotel,330.0,6.3,3.0,"District 1, Ho Chi Minh City"
942,Infinity Edge Pool - Saigon Rivergate,950.0,10.0,3.0,"District 4, Ho Chi Minh City"
943,Anh Tram Hotel,375.0,7.4,49.0,"District 10, Ho Chi Minh City"
944,Jason's House - Vinhomes Central Park,1550.0,10.0,2.0,"Binh Thanh, Ho Chi Minh City"
945,CĂN HỘ DỊCH VỤ 2 PHÒNG NGỦ LANDMARK PLUS,1827.5,8.058728448275861,135.6149732620321,"Binh Thanh, Ho Chi Minh City"
946,Phung Long Hotel,750.0,6.0,2.0,"Tan Binh, Ho Chi Minh City"
947,Central Hotel & Residences with swimming pool,489.974,7.5,16.0,"District 7, Ho Chi Minh City"
948,Sara Landmark View G2BR- Thao Dien District 2,800.0,8.058728448275861,135.6149732620321,"District 2, Ho Chi Minh City"
949,A25 Hotel - 25 Trương Định,606.06,8.1,45.0,"District 1, Ho Chi Minh City"
950,Hung Phu 1 Hotel,318.993,8.058728448275861,135.6149732620321,Ho Chi Minh City
951,Thùy Dương Hotel,300.0,8.2,4.0,"Go Vap District , Ho Chi Minh City"
952,A enormous room with private kitchen and bathroom in the centre of Sai Gon,306.0,8.058728448275861,135.6149732620321,"District 1, Ho Chi Minh City"
953,Vinhomes Central Park 1 Br Best View,1120.0,2.0,2.0,"Binh Thanh, Ho Chi Minh City"
954,Khách sạn Phương Ly,680.0,7.5,22.0,"District 9, Ho Chi Minh City"
955,GLENWOOD APARTMENT,1241.79,5.5,2.0,"District 2, Ho Chi Minh City"
956,Hong Bao Thach Hotel,480.914,7.9,10.0,"Binh Tan District, Ho Chi Minh City"
957,Căn Hộ YourHomes 3 Chung Cư River Gate,1000.0,8.058728448275861,135.6149732620321,"District 4, Ho Chi Minh City"
958,Westay-Landmark Plus Luxury Apartments,1650.0,8.058728448275861,135.6149732620321,"Binh Thanh, Ho Chi Minh City"
959,Bin Bin Hotel 1 - Near RMIT University,410.4,7.7,29.0,"District 7, Ho Chi Minh City"
960,빈홈센트럴파크 랜드마크플러스동,1368.0,8.058728448275861,135.6149732620321,"Binh Thanh, Ho Chi Minh City"
961,Herla Central Saigon 1 River Gate Ben Thanh,950.0,8.8,27.0,"District 4, Ho Chi Minh City"
962,The Apartment,1050.0,9.0,1.0,"District 7, Ho Chi Minh City"
963,Thien Vu Hotel,343.842,7.7,12.0,"Tan Binh, Ho Chi Minh City"
964,RedDoorz Khang Manh Hotel,288.084,7.7,7.0,"Tan Binh, Ho Chi Minh City"
965,Camila Hotel,660.966,8.5,35.0,"Tan Binh, Ho Chi Minh City"
966,Hoang Oanh Hotel,400.0,5.5,13.0,"Binh Tan District, Ho Chi Minh City"
967,Chloe Gallery,3494.407,8.0,15.0,"District 7, Ho Chi Minh City"
968,Hotel A-Loi,290.407,6.0,2.0,Ho Chi Minh City
969,Landmark 81 Plus -1PN,1300.0,8.058728448275861,3.0,"Binh Thanh, Ho Chi Minh City"
970,Căn hộ Orchard Parkview - Tan Son Nhat Airport Homestay,850.0,9.5,18.0,"Phu Nhuan, Ho Chi Minh City"
971,Vinhomes Central Park 1 Captalland,1239.75,6.7,4.0,"Binh Thanh, Ho Chi Minh City"
972,Saigon City Residence,2599.025,8.2,7.0,"District 1, Ho Chi Minh City"
973,Capitalland's Service Apartment Park 2 Vinhomes,1239.75,9.3,3.0,"Binh Thanh, Ho Chi Minh City"
974,-40% 2BR Real LANDMARK81 Vinhomes PanoramaView,2670.0,1.0,1.0,"Binh Thanh, Ho Chi Minh City"
975,LANDMARK 81 2 Phòng Ngủ,3950.0,8.058728448275861,135.6149732620321,"Binh Thanh, Ho Chi Minh City"
976,Sunny Hotel and Apartment,562.228,8.1,23.0,"District 7, Ho Chi Minh City"
977,"Apartment whit 1br, 2br, 3br in Vinhomes central park",1400.0,8.058728448275861,135.6149732620321,"Binh Thanh, Ho Chi Minh City"
978,Phoenix HCM,560.0,5.0,1.0,"District 7, Ho Chi Minh City"
979,S Lux Apartment Rivergate,1125.0,8.058728448275861,135.6149732620321,"District 4, Ho Chi Minh City"
980,Wow! Homes by Christine - Vinhomes Luxury,1458.0,7.9,6.0,"Binh Thanh, Ho Chi Minh City"
981,RedDoorz Premium Thanh Binh Hotel,688.5,10.0,1.0,"District 7, Ho Chi Minh City"
982,Airy & Beauty 2BR apt- Masteri Thao Dien,1200.0,8.058728448275861,135.6149732620321,"District 2, Ho Chi Minh City"
983,Lux 2BR Flat - Vinhomes Central Park,1900.0,8.0,1.0,"Binh Thanh, Ho Chi Minh City"
984,The Pegasus Appartment,800.0,1.0,1.0,"District 8, Ho Chi Minh City"
985,My House 915,792.0,8.058728448275861,135.6149732620321,"District 1, Ho Chi Minh City"
986,Hotel Kally Saigon,800.0,8.0,10.0,"District 4, Ho Chi Minh City"
987,Golf Star Hotel,465.0,6.9,6.0,"Go Vap District , Ho Chi Minh City"
988,Tan Binh Hotel,1705.036,8.058728448275861,135.6149732620321,"Tan Binh, Ho Chi Minh City"
989,RedDoorz Huynh Gia Hotel,441.0,6.0,5.0,"Binh Thanh, Ho Chi Minh City"
990,Daniel Apartment - Masteri Thao Dien,1769.04,9.5,11.0,"District 2, Ho Chi Minh City"
991,Laguna Hotel,500.0,9.0,1.0,"District 7, Ho Chi Minh City"
992,HỘ KINH DOANH KHÁCH SẠN SÀI GÒN P.A.R.K,790.0,8.058728448275861,135.6149732620321,"District 1, Ho Chi Minh City"
993,Happy stay home,192.0,8.058728448275861,135.6149732620321,"Tan Binh, Ho Chi Minh City"
994,Saigon Royal Serviced Residences,960.0,9.0,1.0,"District 4, Ho Chi Minh City"
995,Angela Home - A cozy 2 bedroom apartment with landmark81 view,1600.0,8.058728448275861,135.6149732620321,"District 2, Ho Chi Minh City"
996,Hotel An Nhi,290.407,5.0,2.0,Ho Chi Minh City
997,KIMI HOST AIRBNB,1200.0,8.058728448275861,135.6149732620321,"Binh Thanh, Ho Chi Minh City"
998,Sunrise Cityview Apt *****,1840.0,5.5,2.0,Ho Chi Minh City
999,Căn Hộ Vinhomes Bình Thạnh View Đẹp,1120.0,8.058728448275861,135.6149732620321,"Binh Thanh, Ho Chi Minh City"
