1112,Apr 16 2004,Kill Bill: Volume 2,55000000,66207920,153535982
1113,Dec 22 1989,Tango & Cash,55000000,63408614,63408614
1114,Jul 31 1992,Death Becomes Her,55000000,58422650,149022650
1115,May 26 2000,Shanghai Noon,55000000,56932305,71189835
1116,Mar 15 1996,Executive Decision,55000000,56679192,122079192
1117,Oct 31 2013,Free Birds,55000000,55750480,110387072
1118,May 22 1992,Alien 3,55000000,54927174,158500000
1119,Apr 18 2008,The Forbidden Kingdom,55000000,52075270,129075270
1120,Dec 8 2004,The Phantom of the Opera,55000000,51225796,153770052
1121,Mar 21 2014,Muppets Most Wanted,55000000,51178893,79312301
1122,Dec 20 1996,Evita,55000000,50047179,151947179
1123,Aug 18 2016,Kubo and the Two Strings,55000000,48023088,77548122
1124,Apr 8 2021,Mortal Kombat,55000000,42326031,83508369
1125,Sep 25 1998,Ronin,55000000,41610884,70692101
1126,Nov 24 2010,Burlesque,55000000,39440655,90552675
1127,Oct 11 1996,The Ghost and the Darkness,55000000,38564422,38564422
1128,Oct 24 2008,Changeling,55000000,35739802,113805580
1129,Jul 27 2012,The Watch,55000000,34353000,67130045
1130,Mar 14 2003,The Hunted,55000000,34234008,47213095
1131,Jun 4 1999,Instinct,55000000,34105207,34105207
1132,Dec 12 2003,Stuck On You,55000000,33832741,63537164
1133,Feb 29 2008,Semi-Pro,55000000,33479698,43980363
1134,Feb 23 2018,Annihilation,55000000,32732301,43070915
1135,Oct 14 2015,Crimson Peak,55000000,31090320,74966854
1136,Mar 28 2012,The Pirates! Band of Misfits,55000000,31051126,136143605
1137,Jun 10 2021,In the Heights,55000000,29975167,43679828
1138,Dec 2 2005,Aeon Flux,55000000,25857987,53913573
1139,Aug 2 1996,Chain Reaction,55000000,21226204,60209334
1140,Aug 16 1996,The Fan,55000000,18582965,18582965
1141,Oct 12 2007,Elizabeth: The Golden Age,55000000,16285240,74870866
1142,Jun 12 2009,Imagine That,55000000,16222392,22438144
1143,Feb 21 2003,Gods and Generals,55000000,12882934,12923936
1144,Jan 10 1997,Turbulence,55000000,11532774,11532774
1145,Jan 31 2013,Bullet to the Head,55000000,9489829,22597969
1146,Sep 22 2006,All the King's Men,55000000,7221458,9521458
1147,Jul 30 2004,Thunderbirds,55000000,6768055,28231444
1148,Nov 26 2004,Un long dimanche de fiançailles,55000000,6167817,69722444
1149,May 4 2007,Lucky You,55000000,5755286,6521829
1150,Jul 22 1998,Lolita,55000000,1147784,1147784
1151,Sep 20 2002,Eye See You,55000000,79161,1807990
1152,Jun 19 1981,Superman II,54000000,108185706,190400000
1153,Mar 22 2002,Blade 2,54000000,81676888,154338601
1154,Jul 14 2006,You Me and Dupree,54000000,75802010,130402010
1155,Dec 19 2008,Seven Pounds,54000000,69951824,166617328
1156,Dec 25 1990,The Godfather: Part III,54000000,66666062,66788680
1157,Oct 14 2005,Elizabethtown,54000000,26850426,50719373
1158,Aug 1 2003,Gigli,54000000,6087542,7126002
1159,Jun 16 2000,Shaft,53012938,70327868,107190108
1160,Aug 5 2005,The Dukes of Hazzard,53000000,80270227,109848461
1161,Oct 16 2009,Law Abiding Citizen,53000000,73357727,131159781
1162,Sep 17 2015,Black Mass,53000000,62575678,98837872
1163,Nov 14 1997,Anastasia,53000000,58403409,139801096
1164,May 18 2001,Moulin Rouge,53000000,57386369,179199536
1165,Nov 2 2001,Domestic Disturbance,53000000,45207112,54207112
1166,Oct 20 2006,Flags of Our Fathers,53000000,33602376,63657941
1167,Apr 6 2007,Grindhouse,53000000,25031037,50187789
1168,Oct 16 1998,Beloved,53000000,22852487,22852487
1169,Dec 19 2012,Zero Dark Thirty,52500000,95720716,134612435
1170,Dec 25 2002,Catch Me if You Can,52000000,164606800,355612291
1171,Jul 2 2008,Mamma Mia!,52000000,144130063,598421187
1172,Jun 2 2006,The Break-Up,52000000,118703275,205727307
1173,Feb 12 2010,Valentine's Day,52000000,110485654,217569328
1174,Nov 22 1995,Casino,52000000,42438300,110400000
1175,Aug 5 2011,The Change-Up,52000000,37243418,75997067
1176,Dec 23 1998,The Thin Red Line,52000000,36400491,97709034
1177,Dec 22 1999,Man on the Moon,52000000,34580635,47407635
1178,Feb 5 2010,From Paris With Love,52000000,24077427,53139168
1179,Apr 16 2003,Bulletproof Monk,52000000,23010607,26922492
1180,Jun 23 2000,Me Myself & Irene,51000000,90570999,149270999
1181,Aug 4 2006,Barnyard: The Original Party Animals,51000000,72779000,118583844
1182,Aug 15 2018,Alpha,51000000,35851379,99624873
1183,Nov 22 2006,Deck the Halls,51000000,35093569,46815807
1184,Jul 10 2020,Greyhound,50300000,0,0
1185,Mar 4 2011,The Adjustment Bureau,50200000,62495645,126931325
1186,Nov 19 2009,The Twilight Saga: New Moon,50000000,296623634,687557727
1187,May 18 2001,Shrek,50000000,267655011,491812794
1188,Jun 29 2012,Ted,50000000,218665740,556016627
1189,Jun 5 2014,22 Jump Street,50000000,191719337,331333876
1190,Jun 14 1991,Robin Hood: Prince of Thieves,50000000,165493908,390500000
1191,Dec 13 1996,Jerry Maguire,50000000,153952592,273552592
1192,Dec 25 2015,Daddy’s Home,50000000,150357137,241504989
1193,Dec 24 1997,As Good as it Gets,50000000,148478011,314111923
1194,Dec 25 1998,Patch Adams,50000000,135014968,202173000
1195,Jun 16 2016,Central Intelligence,50000000,127440871,217194805
1196,Dec 18 2013,Anchorman 2: The Legend Continues,50000000,127413176,172246223
1197,Jun 10 2011,Super 8,50000000,127004179,257972745
1198,Jun 28 2002,Mr. Deeds,50000000,126293452,171269535
1199,Mar 17 2000,Erin Brockovich,50000000,125548685,257805243
1200,Nov 21 2018,Creed II,50000000,115715889,213591522
1201,Feb 8 2018,Peter Rabbit,50000000,115234093,346727372
1202,Feb 7 2003,How to Lose a Guy in 10 Days,50000000,105807520,178503788
1203,Nov 11 1994,Interview with the Vampire,50000000,105264608,223564608
1204,Dec 14 2018,The Mule,50000000,103804407,173453994
1205,Dec 19 2008,Yes Man,50000000,97690976,225990976
1206,Feb 28 2014,Non-Stop,50000000,91742160,222383055
1207,Dec 25 1998,Stepmom,50000000,91137662,159745279
1208,Aug 9 2013,Disney Planes,50000000,90282580,238059569
1209,Mar 10 2006,Failure to Launch,50000000,88715192,128402901
1210,Mar 24 2006,Inside Man,50000000,88634237,185798265
1211,Jul 26 2017,The Emoji Movie,50000000,86089513,216564840
1212,Jul 29 2011,Crazy Stupid Love,50000000,84351197,146493974
1213,Dec 22 2017,The Post,50000000,81903458,179769457
1214,Feb 5 1999,Payback,50000000,81526121,161626121
1215,Jun 9 1995,Congo,50000000,81022333,152022333
1216,Mar 20 2009,Knowing,50000000,79957634,186450317
1217,Mar 18 2005,The Ring Two,50000000,75941727,161941727
1218,Dec 23 2011,We Bought a Zoo,50000000,75624550,118729073
1219,Sep 23 2011,Moneyball,50000000,75605492,111300835
1220,Jun 11 2004,Garfield: The Movie,50000000,75367693,208094550
1221,Nov 24 2004,Christmas with the Kranks,50000000,73701902,96469187
1222,Mar 17 2006,V for Vendetta,50000000,70511035,130214162
1223,Mar 10 1995,Outbreak,50000000,67823573,190023573
1224,Mar 13 2009,Race to Witch Mountain,50000000,67172595,105103784
1225,Sep 24 2004,The Forgotten,50000000,66711892,117211892
1226,Jun 22 2005,Herbie: Fully Loaded,50000000,66010682,144110682
1227,Feb 7 2003,Shanghai Knights,50000000,60470220,88316835
1228,Jul 17 2014,Planes: Fire and Rescue,50000000,59157732,156399644
1229,Feb 10 2006,Curious George,50000000,58640119,71052604
1230,Apr 4 2012,American Reunion,50000000,56758835,236799211
1231,Jan 25 2013,Hansel & Gretel: Witch Hunters,50000000,55703475,214949716
1232,Feb 18 2011,I am Number Four,50000000,55100437,146195159
1233,Sep 28 2001,Don’t Say a Word,50000000,54997476,104488383
1234,Jan 15 2016,13 Hours: The Secret Soldiers of Benghazi,50000000,52853219,69411370
1235,May 8 2002,Unfaithful,50000000,52752475,119114494
1236,Aug 23 2017,American Made,50000000,51342000,135569212
1237,Nov 23 2005,Syriana,50000000,50824620,92690959
1238,Sep 10 2004,Resident Evil: Apocalypse,50000000,50740078,125168734
1239,Oct 17 2014,The Book of Life,50000000,50151543,97651543
1240,Feb 14 1997,Absolute Power,50000000,50068310,50068310
1241,Feb 10 2006,Firewall,50000000,48751189,82751189
1242,Sep 12 1997,The Game,50000000,48265581,80369970
1243,Aug 22 1997,G.I. Jane,50000000,48169156,48169156
1244,Aug 8 2014,Into the Storm,50000000,47602194,150429371
1245,Oct 10 2014,The Judge,50000000,47119388,76073556
1246,Apr 21 2006,Silent Hill,50000000,46982632,94704227
1247,Feb 12 2021,Tom and Jerry,50000000,46536687,132545984
1248,Sep 19 2019,Rambo: Last Blood,50000000,44819352,91419352
1249,Aug 11 2000,The Replacements,50000000,44737059,50054511
1250,Jul 29 1998,The Negotiator,50000000,44705766,49105766
1251,Aug 19 2016,War Dogs,50000000,43034523,86234503
1252,May 25 1994,Beverly Hills Cop III,50000000,42586861,119180938
1253,Jun 15 1990,Gremlins 2: The New Batch,50000000,41476097,41476097
1254,Sep 26 1997,The Peacemaker,50000000,41263140,62967368
1255,Oct 3 2003,Out of Time,50000000,41083108,55489826
1256,Nov 12 2004,Bridget Jones: The Edge Of Reason,50000000,40203020,263894551
1257,Feb 11 2000,The Beach,50000000,39778599,39778599
1258,Jun 10 2005,The Adventures of Sharkboy and Lavagirl in 3-D,50000000,39177684,69425966
1259,Feb 18 1994,On Deadly Ground,50000000,38590458,38590458
1260,Nov 25 2009,Ninja Assassin,50000000,38122883,62209892
1261,May 28 2004,Raising Helen,50000000,37485528,49842431
1262,May 19 2016,The Nice Guys,50000000,36261763,59596747
1263,Sep 17 1999,For Love of the Game,50000000,35188640,46112640
1264,Dec 11 1998,Jack Frost,50000000,34645374,34645374
1265,Jun 4 2010,Marmaduke,50000000,33644788,89895930
1266,Jun 28 1996,Striptease,50000000,33109743,113309743
1267,Oct 15 2010,Hereafter,50000000,32746941,108660270
1268,Apr 19 2002,Murder by Numbers,50000000,31874869,56643267
1269,Oct 6 1995,Assassins,50000000,30306268,83306268
1270,Dec 22 2017,Hostiles,50000000,29819114,36976336
1271,Feb 5 2016,Zoolander 2,50000000,28848693,55348693
1272,Jan 16 2009,Defiance,50000000,28644813,52987754
1273,Feb 9 2007,Hannibal Rising,50000000,27669725,80583311
1274,Oct 15 1999,The Story of Us,50000000,27100030,27100030
1275,Mar 22 2013,The Host,50000000,26623701,64477051
1276,Mar 28 2003,Basic,50000000,26599248,42598498
1277,Mar 11 2015,Run All Night,50000000,26461644,71561644
1278,Aug 9 2002,Blood Work,50000000,26199517,26199517
1279,Feb 13 2009,The International,50000000,25450527,53850527
1280,Aug 9 1996,Escape from L.A.,50000000,25426861,25426861
1281,Feb 27 2004,Twisted,50000000,25195050,40119848
1282,Dec 25 2017,All the Money in the World,50000000,25106325,56890649
1283,Dec 10 2004,The Life Aquatic with Steve Zissou,50000000,24006726,34806726
1284,Aug 4 1999,The Iron Giant,50000000,23159305,31333917
1285,Apr 10 2019,Hellboy,50000000,21903748,53956480
1286,Apr 8 2011,Your Highness,50000000,21596445,26121638
1287,Dec 30 2015,Snowden,50000000,21587519,35380918
1288,Sep 30 2011,Dream House,50000000,21302340,41642166
1289,Jun 24 2016,Free State of Jones,50000000,20810036,23237252
1290,Sep 4 2009,Gamer,50000000,20534907,42002029
1291,Feb 25 2005,Man of the House,50000000,19699706,22099706
1292,Feb 21 2003,The Life of David Gale,50000000,19694635,28920188
1293,Feb 14 2013,Beautiful Creatures,50000000,19452138,60282876
1294,Sep 30 2005,Into the Blue,50000000,18782227,41982227
1295,Sep 14 2007,Eastern Promises,50000000,17181265,56077088
1296,Jul 1 1994,Baby’s Day Out,50000000,16581575,16581575
1297,Nov 18 2021,King Richard,50000000,15129285,38005561
1298,Nov 12 1999,The Messenger: The Story of Joan of Arc,50000000,14271297,14271297
1299,Nov 3 1995,Fair Game,50000000,11497497,26097497
1300,Feb 25 2011,Drive Angry,50000000,10721033,41042583
1301,Nov 7 1997,Mad City,50000000,10561038,10561038
1302,Oct 13 1995,The Scarlet Letter,50000000,10359006,10359006
1303,Oct 14 2005,Domino,50000000,10169202,23574057
1304,Oct 13 1995,Jade,50000000,9812870,9812870
1305,Feb 27 2009,Street Fighter: The Legend of Chun-Li,50000000,8742261,12660287
1306,Mar 29 2002,Death to Smoochy,50000000,8355815,8374062
1307,Jan 26 2018,Early Man,50000000,8267544,45285890
1308,Sep 24 2021,The Many Saints of Newark,50000000,8237403,12732039
1309,Nov 13 2009,The Boat That Rocked,50000000,8017467,37472651
1310,Jan 30 2004,The Big Bounce,50000000,6471394,6626115
1311,Mar 3 2000,What Planet Are You From?,50000000,6291602,6291602
1312,Feb 1 2019,Liu Lang Di Qiu,50000000,5875487,727846450
1313,Nov 1 2019,Arctic Dogs,50000000,5801249,9726698
1314,Jan 31 2020,The Rhythm Section,50000000,5437971,5983043
1315,Apr 17 2015,Child 44,50000000,1224330,8004221
1316,Jan 23 2009,Outlander,50000000,166003,1250617
1317,Aug 23 2012,Upside Down,50000000,102118,26387039
1318,Sep 7 2012,Shanghai,50000000,46425,15505922
1319,Unknown,Hannibal the Conqueror,50000000,0,0
1320,Aug 8 2019,Dora and the Lost City of Gold,49000000,60477943,120597108
1321,Nov 2 2001,The One,49000000,43905746,72689126
1322,Mar 4 2015,Chappie,49000000,31569268,105002056
1323,Jul 11 1990,The Adventures of Ford Fairlane,49000000,20423389,20423389
1324,Sep 7 2012,Anna Karenina,49000000,12816367,71004627
1325,May 24 1989,Indiana Jones and the Last Crusade,48000000,197171806,474171806
1326,Oct 18 2002,The Ring,48000000,129094024,248218486
1327,Dec 27 2000,Traffic,48000000,124107476,208300000
1328,Mar 29 2002,Panic Room,48000000,95308367,196308367
1329,Jan 2 2015,Taken 3,48000000,89256424,327656424
1330,Oct 9 2019,Zombieland: Double Tap,48000000,73118130,122266018
1331,Aug 6 1999,The Thomas Crown Affair,48000000,69304264,124304264
1332,Nov 16 2018,Instant Family,48000000,67363237,119736188
1333,Nov 5 1999,The Bone Collector,48000000,66488090,151463090
1334,Oct 1 1999,Three Kings,48000000,60652036,107752036
1335,Jan 22 2010,Tooth Fairy,48000000,60022256,112610386
1336,Aug 17 2001,Rat Race,48000000,56607223,86607223
1337,Sep 7 2007,3:10 to Yuma,48000000,53606916,71171825
1338,Aug 13 2001,K-PAX,48000000,50315140,64978140
1339,Dec 25 2001,Kate and Leopold,48000000,47095453,70937778
1340,Oct 20 2000,Bedazzled,48000000,37879996,90376224
1341,Jun 26 1998,Out of Sight,48000000,37562568,77562568
1342,Dec 14 1984,The Cotton Club,48000000,25928721,25928721
1343,Nov 13 2019,Charlie’s Angels,48000000,17801306,73180003
1344,Jan 25 2008,Rambo,47500000,42754105,113244290
1345,Jul 13 2016,The Infiltrator,47500000,15436808,22152137
1346,Jun 15 1990,Dick Tracy,47000000,103738726,162738726
1347,Nov 9 2016,Arrival,47000000,100546139,202863303
1348,Jun 14 1996,The Cable Guy,47000000,60240295,102825796
1349,Nov 19 1993,Addams Family Values,47000000,46293855,46293855
1350,Apr 22 2009,Earth,47000000,32011576,116773317
1351,Oct 19 2001,Riding in Cars with Boys,47000000,29781453,29781453
1352,Jan 5 2007,Happily N'Ever After,47000000,15849032,37923818
1353,Nov 27 2002,Solaris,47000000,14970038,14970038
1354,Jun 18 2010,Jonah Hex,47000000,10547117,11022696
1355,Feb 23 1996,Mary Reilly,47000000,5707094,12900000
1356,Dec 23 2016,Silence,46500000,7100177,23726626
1357,Oct 4 2012,Mr. Nobody,46500000,3622,22254
1358,Jun 20 1997,My Best Friend's Wedding,46000000,126813153,298923419
1359,Jul 20 2001,America's Sweethearts,46000000,93607673,160648493
1360,Nov 22 1996,Star Trek: First Contact,46000000,92027888,150000000
1361,May 24 2002,Insomnia,46000000,67263182,113622499
1362,Sep 19 2013,Prisoners,46000000,61002302,113361720
1363,Jul 12 1996,Courage Under Fire,46000000,59003384,100833145
1364,Sep 17 1982,Inchon,46000000,4408636,4408636
1365,Nov 5 2015,Arthur and the War of Two Worlds,45500000,347136,36180824
1366,Mar 21 1997,Liar Liar,45000000,181410615,302710615
1367,Nov 20 1998,A Bug’s Life,45000000,162798565,363095319
1368,Sep 27 2012,Taken 2,45000000,139854287,377807404
1369,May 27 1994,The Flintstones,45000000,130531208,358500000
1370,Oct 24 2003,Scary Movie 3,45000000,110000082,155200000
1371,Dec 22 2000,Miss Congeniality,45000000,106807667,213420951
1372,Dec 21 2017,Pitch Perfect 3,45000000,104897530,185736412
1373,Jul 11 2008,Journey to the Center of the Earth,45000000,101704370,243180937
1374,Dec 17 1993,The Pelican Brief,45000000,100768056,187995859
1375,Aug 11 2004,The Princess Diaries 2: Royal Engagement,45000000,95149435,134713435
1376,Dec 25 2007,The Bucket List,45000000,93466502,174807445
1377,Jul 20 1994,The Client,45000000,92115211,117615211
1378,Nov 23 2011,The Muppets,45000000,88625922,160971922
1379,Jun 5 1992,Patriot Games,45000000,83287363,178100000
1380,May 13 2005,Monster-in-Law,45000000,82931301,155931301
1381,Oct 5 2001,Training Day,45000000,76261036,104505362
1382,Oct 5 2016,The Girl on the Train,45000000,75395035,174278214
1383,Dec 24 1999,Galaxy Quest,45000000,71423726,90523726
1384,Jul 4 2001,Scary Movie 2,45000000,71277420,141189101
1385,Aug 21 1998,Blade,45000000,70141876,131237688
1386,Jan 14 2005,Coach Carter,45000000,67264877,76665507
1387,Mar 19 2010,The Bounty Hunter,45000000,67061228,135808837
1388,Apr 12 2002,Changing Lanes,45000000,66790248,66790248
1389,Apr 11 1997,Anaconda,45000000,65598907,136998907
1390,Jan 20 2006,Underworld: Evolution,45000000,62318875,113417762
1391,Nov 22 2019,A Beautiful Day in the Neighborhood,45000000,61696436,68550222
1392,Aug 4 2000,Coyote Ugly,45000000,60786269,113916474
1393,Nov 7 2003,Love Actually,45000000,59472278,246671987
1394,Aug 9 1996,Jack,45000000,58617334,58617334
1395,Oct 7 1994,The Specialist,45000000,57362581,170362581
1396,Dec 8 2016,Office Christmas Party,45000000,54767494,115097874
1397,Aug 16 1996,Tin Cup,45000000,53854588,75854588
1398,Nov 23 2005,Yours Mine and Ours,45000000,53359917,72359917
1399,May 13 2005,Kicking and Screaming,45000000,52842724,55842724
1400,Apr 29 2005,The Hitchhiker's Guide to the Galaxy,45000000,51019112,102746214
1401,Sep 21 2007,Resident Evil: Extinction,45000000,50648679,149871103
1402,Dec 25 2004,Fat Albert,45000000,48114556,48563556
1403,Jul 6 2012,Savages,45000000,47323100,82513490
1404,Sep 30 1994,The River Wild,45000000,46815000,94215000
1405,May 22 2014,Blended,45000000,46290741,127990741
1406,Jun 15 2016,All Eyez on Me,45000000,44922302,57697426
1407,Mar 26 2021,Peter Rabbit 2: The Runaway,45000000,40501717,152654652
1408,Jan 13 2006,Last Holiday,45000000,38399961,43343247
1409,Mar 3 2006,16 Blocks,45000000,36895141,65595141
1410,Jul 14 1995,The Indian in the Cupboard,45000000,35627222,35627222
1411,Sep 10 2004,Cellular,45000000,32003620,61453420
1412,Oct 31 2019,Doctor Sleep,45000000,31581712,71856239
1413,Jul 28 2006,The Ant Bully,45000000,28142535,49610898
1414,Apr 11 2003,Johnny English,45000000,28013509,161735791
1415,Dec 14 1984,Dune,45000000,27447471,27503491
1416,Jul 31 2009,Aliens in the Attic,45000000,25200412,59551283
1417,Sep 14 2007,Across the Universe,45000000,24343673,29367143
1418,Dec 26 2008,Revolutionary Road,45000000,22951340,79604820
1419,Aug 29 2008,Babylon A.D.,45000000,22532572,70216497
1420,Dec 13 2019,Richard Jewell,45000000,22345542,43100570
1421,Nov 4 1994,Frankenstein,45000000,22006296,112006296
1422,Oct 4 1996,The Glimmer Man,45000000,20404841,36404841
1423,May 1 2019,UglyDolls,45000000,20150241,28363146
1424,Jul 17 1996,Multiplicity,45000000,20133326,20133326
1425,Jan 19 2001,The Pledge,45000000,19719930,29406132
1426,Dec 16 2005,The Producers: The Movie Musical,45000000,19398532,32952995
1427,Jun 7 1996,The Phantom,45000000,17220599,17220599
1428,Jul 1 2005,Rebound,45000000,16809014,17492014
1429,Feb 19 2010,The Ghost Writer,45000000,15541549,65532491
1430,Dec 22 2000,All the Pretty Horses,45000000,15527125,18120267
1431,Sep 5 2008,Bangkok Dangerous,45000000,15298133,46598133
1432,Dec 20 1995,Nixon,45000000,13668249,34668249
1433,Sep 7 2012,Dredd,45000000,13414714,41467606
1434,Oct 28 2011,The Rum Diary,45000000,13109815,21544732
1435,Jan 30 1998,Deep Rising,45000000,11203026,11203026
1436,Dec 21 2018,Welcome to Marwen,45000000,10763520,13086137
1437,Nov 29 2019,Bloodshot,45000000,10021787,37321081
1438,Oct 5 2007,The Seeker: The Dark is Rising,45000000,8794452,31852619
1439,Oct 21 2011,Johnny English Reborn,45000000,8406711,164640401
1440,Sep 26 2008,Miracle at St. Anna,45000000,7916887,9676497
1441,Apr 5 2002,Big Trouble,45000000,7262288,8488871
1442,Dec 21 2006,Man cheng jin dai huang jin jia,45000000,6566773,76904429
1443,Nov 16 2007,Love in the Time of Cholera,45000000,4617608,31077418
1444,Dec 25 2002,Pinocchio,45000000,3681811,31681811
1445,Jan 31 1997,Shadow Conspiracy,45000000,2154540,2154540
1446,Jun 16 2012,Foodfight!,45000000,0,73706
1447,Nov 11 2020,Hillbilly Elegy,45000000,0,38852
1448,Oct 11 2012,Argo,44500000,136025503,227140757
1449,Aug 6 1993,The Fugitive,44000000,183875760,353715317
1450,May 22 1985,Rambo: First Blood Part II,44000000,150415432,300400000
1451,Oct 18 1996,Sleepers,44000000,53300852,165600852
1452,Jul 30 2010,Charlie St. Cloud,44000000,31206263,48478084
1453,Feb 2 1996,The Juror,44000000,22730924,22730924
1454,Feb 6 2014,The Interview,44000000,6105175,12342632
1455,Nov 19 1980,Heaven's Gate,44000000,3484331,3484523
1456,Jun 23 2022,Where the Crawdads Sing,43700000,0,0
1457,Jun 28 2013,The Heat,43000000,159581587,229727774
1458,Dec 19 2000,Finding Forrester,43000000,51768623,80013623
1459,Apr 14 2000,28 Days,43000000,37035515,62063972
1460,May 13 2005,Danny the Dog,43000000,24537621,49037621
1461,Apr 12 2002,The Sweetest Thing,43000000,24430272,63078756
1462,Oct 25 2018,The Girl in the Spider’s Web,43000000,14828555,34983342
1463,Oct 27 2021,Last Night in Soho,43000000,10127625,22881725
1464,Feb 10 2022,Blacklight,43000000,9591094,13218038
1465,Oct 7 2016,A Monster Calls,43000000,3740823,46414530
1466,Jan 28 2011,The Mechanic,42500000,29121498,76347393
1467,Jun 30 1993,The Firm,42000000,158340892,270340892
1468,Mar 14 2012,21 Jump Street,42000000,138447667,202812429
1469,May 28 1999,Notting Hill,42000000,116089678,363718196
1470,Dec 25 2019,Little Women,42000000,108095955,218895434
1471,Jun 21 2000,Chicken Run,42000000,106793915,227793915
1472,Jan 16 2004,Along Came Polly,42000000,88073507,173044410
1473,Jul 1 1992,Boomerang,42000000,70052444,131052444
1474,Jul 10 2009,Brüno,42000000,60054530,138708527
1475,Jun 12 1963,Cleopatra,42000000,57000000,71000000
1476,May 12 2017,Snatched,42000000,45852178,57852177
1477,Oct 10 2012,Here Comes the Boom,42000000,45290318,73239258
1478,Apr 5 2002,High Crimes,42000000,41543207,63781100
1479,Nov 15 1996,The Mirror Has Two Faces,42000000,41267469,41267469
1480,Mar 11 2011,Red Riding Hood,42000000,37662162,91678442
1481,Jan 25 2002,The Mothman Prophecies,42000000,35228696,56438555
1482,Jul 14 1989,Licence to Kill,42000000,34667015,156167015
1483,Dec 20 2018,Holmes & Watson,42000000,30568743,41926605
1484,Jan 27 2012,One for the Money,42000000,26414527,36197221
1485,Mar 9 2001,15 Minutes,42000000,24375436,56331864
1486,Sep 16 2005,Lord of War,42000000,24149632,60437727
1487,May 28 1993,Super Mario Bros.,42000000,20844907,20844907
1488,Oct 2 1992,Hero,42000000,19487173,66787173
1489,Jan 27 2012,Man on a Ledge,42000000,18620000,49621440
1490,Dec 3 2010,The Warrior's Way,42000000,5666340,8514325
1491,Apr 18 1997,McHale's Navy,42000000,4408420,4408420
1492,May 28 2010,Micmacs,42000000,1259693,18821576
1493,Unknown,Les Bronzés 3: amis pour la vie,42000000,0,83833602
1494,Apr 10 2015,Pourquoi j'ai pas mangé mon père,42000000,0,15451663
1495,Nov 8 2002,8 Mile,41000000,116724075,245768384
1496,May 24 2019,Rocketman,41000000,96368160,192137020
1497,May 11 2001,A Knight’s Tale,41000000,56083966,100622586
1498,Aug 22 2003,The Medallion,41000000,22108977,22108977
1499,Oct 14 2011,The Big Year,41000000,7204138,7684524
1500,Jan 21 2022,The King’s Daughter,40500000,1747263,1747263
1501,Jan 15 1999,The Sixth Sense,40000000,293506292,672806292
1502,Jul 15 2005,Wedding Crashers,40000000,209218368,283218368
1503,Jun 11 2010,The Karate Kid,40000000,176591618,351774938
1504,May 15 2019,John Wick: Chapter 3 — Parabellum,40000000,171016727,325674995
1505,Feb 11 2015,Fifty Shades of Grey,40000000,166167230,570794950
1506,Nov 27 2019,Knives Out,40000000,165364060,312952178
1507,Jun 19 2009,The Proposal,40000000,163958031,314709717
1508,Dec 12 2013,American Hustle,40000000,150098456,257858943
1509,Dec 25 2003,Cheaper by the Dozen,40000000,138614544,190212113
1510,Jul 25 2014,Lucy,40000000,126573960,457507776
1511,Dec 25 2013,Lone Survivor,40000000,125095601,149804632
1512,Nov 22 1989,Back to the Future Part II,40000000,118450002,331971881
1513,Sep 24 1999,Double Jeopardy,40000000,116735231,177835231
1514,Jul 25 2003,Spy Kids 3-D: Game Over,40000000,111760631,167851995
1515,Jul 24 1996,A Time to Kill,40000000,108766007,152266007
1516,Jul 1 1992,A League of Their Own,40000000,107533925,132440066
1517,Jun 9 2016,The Conjuring 2: The Enfield Poltergeist,40000000,102470008,310201399
1518,Oct 1 2010,The Social Network,40000000,96962694,224922135
1519,Aug 7 2009,Julie & Julia,40000000,94125426,131516178
1520,Feb 6 2009,He's Just Not That Into You,40000000,93953653,181053657
1521,Feb 9 2017,John Wick: Chapter Two,40000000,92029184,171317271
1522,Jan 14 2016,Ride Along 2,40000000,90862685,124827316
1523,Apr 14 2006,Scary Movie 4,40000000,90710620,178710620
1524,Mar 26 2015,Get Hard,40000000,90411453,111711453
1525,Feb 4 2000,Scream 3,40000000,89138076,161838076
1526,May 24 1990,Back to the Future Part III,40000000,88055283,244087268
1527,Oct 11 2016,The Accountant,40000000,86260045,152962083
1528,Nov 13 2014,Dumb and Dumber To,40000000,86208010,156553592
1529,Apr 23 2014,The Other Woman,40000000,83911193,195111193
1530,Nov 13 1992,Bram Stoker's Dracula,40000000,82522790,215862692
1531,Feb 17 2006,Eight Below,40000000,81612565,120455994
1532,Dec 24 1999,The Talented Mr. Ripley,40000000,81292135,128792135
1533,Sep 24 2015,The Intern,40000000,75764672,197115710
1534,Sep 25 1992,The Last of the Mohicans,40000000,75505856,75505856
1535,Oct 29 2004,Ray,40000000,75305995,124823094
1536,Apr 1 2005,Sin City,40000000,74103820,158527918
1537,Oct 14 2015,Bridge of Spies,40000000,72313754,162498338
1538,Feb 22 2008,Vantage Point,40000000,72266306,150886329
1539,Mar 20 2009,I Love You Man,40000000,72013010,92302502
1540,Nov 9 2001,Shallow Hal,40000000,70836296,70836296
1541,Dec 20 1991,JFK,40000000,70405498,205400000
1542,Jan 27 2006,Big Momma's House 2,40000000,70165972,137047376
1543,Aug 22 2019,Angel Has Fallen,40000000,69030436,133365452
1544,Sep 19 2018,The House with a Clock in its Walls,40000000,68549695,131457147
1545,Nov 3 2016,Hacksaw Ridge,40000000,67209615,169023926
1546,Mar 2 2001,The Mexican,40000000,66808615,145238250
